artifact_id,artifact_path,artifact_role,exists,sha256_recorded,sha256_actual,hash_match,source_record,selection_status,thesis_usage,consistency_status,blocking_issue,notes
ART-00001,final-results/AGENTS.md,archived_source,TRUE,b2ba09c5c04b3813290566de5a9d621d559358b084c9f65125d8e34cbe0e10a9,b2ba09c5c04b3813290566de5a9d621d559358b084c9f65125d8e34cbe0e10a9,TRUE,results_manifest.csv,NOT_APPLICABLE,Chapter 10,PASS,,artifact_status=present; provenance_class=ARTIFACT_SUPPORTED; execution_status=; caveats=ARCHIVE_DOCUMENTATION
ART-01094,final-results/causal-outputs/outputs-physionet-linear-downsample/matching/LAT_METABOLIC_DERANGEMENT/confounder_analysis.txt,archived_source,TRUE,eb09596fa75c019586a32ffc4e642739457f6dc61bd6d0d1e010fe8c7ba2666b,eb09596fa75c019586a32ffc4e642739457f6dc61bd6d0d1e010fe8c7ba2666b,TRUE,results_manifest.csv,EXCLUDED_DUPLICATE,Chapter 10,PASS,,artifact_status=present; provenance_class=EXECUTION_SUPPORTED; execution_status=success; caveats=HASH_EQUIVALENT_COPY
ART-01095,final-results/causal-outputs/outputs-physionet-linear-downsample/matching/LAT_METABOLIC_DERANGEMENT/matched_pairs.csv,archived_source,TRUE,1d5f71de113bcdc2453cfa0f19d5b3368d1b3c5fcec4db8e6814079dd7f34764,1d5f71de113bcdc2453cfa0f19d5b3368d1b3c5fcec4db8e6814079dd7f34764,TRUE,results_manifest.csv,EXCLUDED_DUPLICATE,Chapter 10,PASS,,artifact_status=present; provenance_class=EXECUTION_SUPPORTED; execution_status=success; caveats=HASH_EQUIVALENT_COPY
ART-01096,final-results/causal-outputs/outputs-physionet-linear-downsample/matching/LAT_METABOLIC_DERANGEMENT/summary_results.txt,archived_source,TRUE,4a83ad5c796603870707895b6c221a5d2a4bfe454a5866af032aedadc268963d,4a83ad5c796603870707895b6c221a5d2a4bfe454a5866af032aedadc268963d,TRUE,results_manifest.csv,EXCLUDED_DUPLICATE,Chapter 10,PASS,,artifact_status=present; provenance_class=EXECUTION_SUPPORTED; execution_status=success; caveats=HASH_EQUIVALENT_COPY
ART-01097,final-results/causal-outputs/outputs-physionet-linear-downsample/matching/LAT_NEUROLOGIC_DYSFUNCTION/summary_results.txt,archived_source,TRUE,5cdd078ced51df3e2d41351390a7434db2ddb78a3ca5533a08c02a64aeb82d7b,5cdd078ced51df3e2d41351390a7434db2ddb78a3ca5533a08c02a64aeb82d7b,TRUE,results_manifest.csv,EXCLUDED_DUPLICATE,Chapter 10,PASS,,artifact_status=present; provenance_class=EXECUTION_SUPPORTED; execution_status=success; caveats=HASH_EQUIVALENT_COPY
ART-01098,final-results/causal-outputs/outputs-physionet-linear-downsample/matching/LAT_RENAL_DYSFUNCTION/confounder_analysis.txt,archived_source,TRUE,f8699d62e2e3b57fcfb46474ce628413a676d40396fd138a748a2e9c6b80f928,f8699d62e2e3b57fcfb46474ce628413a676d40396fd138a748a2e9c6b80f928,TRUE,results_manifest.csv,EXCLUDED_DUPLICATE,Chapter 10,PASS,,artifact_status=present; provenance_class=EXECUTION_SUPPORTED; execution_status=success; caveats=HASH_EQUIVALENT_COPY
ART-01099,final-results/causal-outputs/outputs-physionet-linear-downsample/matching/LAT_RENAL_DYSFUNCTION/matched_pairs.csv,archived_source,TRUE,88612c2151363ad3e9aba4234d3939f0b70689b5543465a36c78a08bb504ad20,88612c2151363ad3e9aba4234d3939f0b70689b5543465a36c78a08bb504ad20,TRUE,results_manifest.csv,EXCLUDED_DUPLICATE,Chapter 10,PASS,,artifact_status=present; provenance_class=EXECUTION_SUPPORTED; execution_status=success; caveats=HASH_EQUIVALENT_COPY
ART-01100,final-results/causal-outputs/outputs-physionet-linear-downsample/matching/LAT_RENAL_DYSFUNCTION/summary_results.txt,archived_source,TRUE,9a7d7b4007c3be3fbee6feff2f7953c7abdcc0b779e8382ad46a493bb2e474e0,9a7d7b4007c3be3fbee6feff2f7953c7abdcc0b779e8382ad46a493bb2e474e0,TRUE,results_manifest.csv,EXCLUDED_DUPLICATE,Chapter 10,PASS,,artifact_status=present; provenance_class=EXECUTION_SUPPORTED; execution_status=success; caveats=HASH_EQUIVALENT_COPY
ART-01101,final-results/causal-outputs/outputs-physionet-linear-downsample/matching/LAT_RESPIRATORY_FAILURE/summary_results.txt,archived_source,TRUE,f346b6bd38411e7b949dfd760c52d0dc3e99d348c1643695aae3544a89d0c739,f346b6bd38411e7b949dfd760c52d0dc3e99d348c1643695aae3544a89d0c739,TRUE,results_manifest.csv,EXCLUDED_DUPLICATE,Chapter 10,PASS,,artifact_status=present; provenance_class=EXECUTION_SUPPORTED; execution_status=success; caveats=HASH_EQUIVALENT_COPY
ART-01102,final-results/causal-outputs/outputs-physionet-linear-downsample/matching/LAT_SHOCK/confounder_analysis.txt,archived_source,TRUE,3b5d87a2367aa5f3aaa447488fe0e020986db384de3564cac6e1f03da813dd28,3b5d87a2367aa5f3aaa447488fe0e020986db384de3564cac6e1f03da813dd28,TRUE,results_manifest.csv,EXCLUDED_DUPLICATE,Chapter 10,PASS,,artifact_status=present; provenance_class=EXECUTION_SUPPORTED; execution_status=success; caveats=HASH_EQUIVALENT_COPY
ART-01103,final-results/causal-outputs/outputs-physionet-linear-downsample/matching/LAT_SHOCK/matched_pairs.csv,archived_source,TRUE,d7f4deed9137e2f8deec03bda25af62359a78d589c71f46fcf8da777a05cce1f,d7f4deed9137e2f8deec03bda25af62359a78d589c71f46fcf8da777a05cce1f,TRUE,results_manifest.csv,EXCLUDED_DUPLICATE,Chapter 10,PASS,,artifact_status=present; provenance_class=EXECUTION_SUPPORTED; execution_status=success; caveats=HASH_EQUIVALENT_COPY
ART-01104,final-results/causal-outputs/outputs-physionet-linear-downsample/matching/LAT_SHOCK/summary_results.txt,archived_source,TRUE,75edc461af12d4da8293380a5cb07d69fcfb0959e7d7705bd56b83e2dffad2fd,75edc461af12d4da8293380a5cb07d69fcfb0959e7d7705bd56b83e2dffad2fd,TRUE,results_manifest.csv,EXCLUDED_DUPLICATE,Chapter 10,PASS,,artifact_status=present; provenance_class=EXECUTION_SUPPORTED; execution_status=success; caveats=HASH_EQUIVALENT_COPY
ART-01105,final-results/causal-outputs/outputs-physionet-linear-downsample/matching/global_summary.csv,archived_source,TRUE,98837ea7b8e73d547b3f2377a120f35cfa71766393816f70cc197cb739e88c31,98837ea7b8e73d547b3f2377a120f35cfa71766393816f70cc197cb739e88c31,TRUE,results_manifest.csv,EXCLUDED_DUPLICATE,Chapter 10,PASS,,artifact_status=present; provenance_class=EXECUTION_SUPPORTED; execution_status=success; caveats=HASH_EQUIVALENT_COPY
ART-01106,final-results/causal-outputs/outputs-physionet-linear-downsample/mortality_prediction/mortality_prediction_results.txt,archived_source,TRUE,ea2649d68e23d00460d2711381941b6a3faf420b24f14859df9631453804f22a,ea2649d68e23d00460d2711381941b6a3faf420b24f14859df9631453804f22a,TRUE,results_manifest.csv,ADMISSIBLE_WITH_QUALIFICATIONS,Chapter 10,PASS,,artifact_status=present; provenance_class=EXECUTION_SUPPORTED; execution_status=success; caveats=ARCHIVE_COPY_PROVENANCE_PARTIAL
ART-01107,final-results/causal-outputs/outputs-physionet-linear-downsample/permutations_test/outcome_permutation_results.csv,archived_source,TRUE,25cc4d09cb32953b636a9991e69f4b1c69aec020c66f6fa1c09daf7deeeabd15,25cc4d09cb32953b636a9991e69f4b1c69aec020c66f6fa1c09daf7deeeabd15,TRUE,results_manifest.csv,ADMISSIBLE_WITH_QUALIFICATIONS,Chapter 10,PASS,,artifact_status=present; provenance_class=EXECUTION_SUPPORTED; execution_status=success; caveats=ARCHIVE_COPY_PROVENANCE_PARTIAL
ART-01108,final-results/causal-outputs/outputs-physionet-linear-downsample/permutations_test/treatment_permutation_results.csv,archived_source,TRUE,a0e08e891c35d297bec13288dc5e86d324225cd659405e701c3124a82b795391,a0e08e891c35d297bec13288dc5e86d324225cd659405e701c3124a82b795391,TRUE,results_manifest.csv,ADMISSIBLE_WITH_QUALIFICATIONS,Chapter 10,PASS,,artifact_status=present; provenance_class=EXECUTION_SUPPORTED; execution_status=success; caveats=ARCHIVE_COPY_PROVENANCE_PARTIAL
ART-01109,final-results/causal-outputs/outputs-physionet-linear-downsample/run_summary.json,archived_source,TRUE,47bd79127af15adc410b65cc5ee6440e82af3204dd22d2a441be7cfdc69b0d1e,47bd79127af15adc410b65cc5ee6440e82af3204dd22d2a441be7cfdc69b0d1e,TRUE,results_manifest.csv,ADMISSIBLE_WITH_QUALIFICATIONS,Chapter 10,PASS,,artifact_status=present; provenance_class=EXECUTION_SUPPORTED; execution_status=; caveats=ARCHIVE_COPY_PROVENANCE_PARTIAL
ART-01110,final-results/causal-outputs/outputs-physionet-pfn/cate_estimation/LAT_CARDIAC_INJURY_STRAIN/LAT_CARDIAC_INJURY_STRAIN_cate.csv,archived_source,TRUE,cad459cbd40276a31a035aec067b19fd6541a2500222533cb55049b01c4afaa4,cad459cbd40276a31a035aec067b19fd6541a2500222533cb55049b01c4afaa4,TRUE,results_manifest.csv,ADMISSIBLE_WITH_QUALIFICATIONS,Chapter 10,PASS,,artifact_status=present; provenance_class=EXECUTION_SUPPORTED; execution_status=success; caveats=ARCHIVE_COPY_PROVENANCE_PARTIAL
ART-01111,final-results/causal-outputs/outputs-physionet-pfn/cate_estimation/LAT_CARDIAC_INJURY_STRAIN/LAT_CARDIAC_INJURY_STRAIN_model.pkl,archived_source,TRUE,67914055eb677392d2f09379c407a0a01f87eae3855ea1855b52405b8e901b00,67914055eb677392d2f09379c407a0a01f87eae3855ea1855b52405b8e901b00,TRUE,results_manifest.csv,ADMISSIBLE_WITH_QUALIFICATIONS,Chapter 10,PASS,,artifact_status=present; provenance_class=EXECUTION_SUPPORTED; execution_status=success; caveats=ARCHIVE_COPY_PROVENANCE_PARTIAL
ART-01112,final-results/causal-outputs/outputs-physionet-pfn/cate_estimation/LAT_CARDIAC_INJURY_STRAIN/confounder_analysis.txt,archived_source,TRUE,9765c247c598df14211a32c1e2075d02d41e9aaca8707a696ed618b3c224f6cf,9765c247c598df14211a32c1e2075d02d41e9aaca8707a696ed618b3c224f6cf,TRUE,results_manifest.csv,EXCLUDED_DUPLICATE,Chapter 10,PASS,,artifact_status=present; provenance_class=EXECUTION_SUPPORTED; execution_status=success; caveats=HASH_EQUIVALENT_COPY
ART-01113,final-results/causal-outputs/outputs-physionet-pfn/cate_estimation/LAT_CARDIAC_INJURY_STRAIN/summary_results.txt,archived_source,TRUE,8bf14ef29af1652f9e407ef90ed47f4f89b9e20af3e363cd2bff236c62da4e14,8bf14ef29af1652f9e407ef90ed47f4f89b9e20af3e363cd2bff236c62da4e14,TRUE,results_manifest.csv,ADMISSIBLE_WITH_QUALIFICATIONS,Chapter 10,PASS,,artifact_status=present; provenance_class=EXECUTION_SUPPORTED; execution_status=success; caveats=ARCHIVE_COPY_PROVENANCE_PARTIAL
ART-01114,final-results/causal-outputs/outputs-physionet-pfn/cate_estimation/LAT_COAG_HEME_DYSFUNCTION/LAT_COAG_HEME_DYSFUNCTION_cate.csv,archived_source,TRUE,168348503502d381b927cd6d64fdc0fba5e79da285f725644bfc1b53becc5932,168348503502d381b927cd6d64fdc0fba5e79da285f725644bfc1b53becc5932,TRUE,results_manifest.csv,ADMISSIBLE_WITH_QUALIFICATIONS,Chapter 10,PASS,,artifact_status=present; provenance_class=EXECUTION_SUPPORTED; execution_status=success; caveats=ARCHIVE_COPY_PROVENANCE_PARTIAL
ART-01115,final-results/causal-outputs/outputs-physionet-pfn/cate_estimation/LAT_COAG_HEME_DYSFUNCTION/LAT_COAG_HEME_DYSFUNCTION_model.pkl,archived_source,TRUE,d7f8ed0dd152c93ac34af562066c16163abd7923cd1ed6a94e4edee519613800,d7f8ed0dd152c93ac34af562066c16163abd7923cd1ed6a94e4edee519613800,TRUE,results_manifest.csv,ADMISSIBLE_WITH_QUALIFICATIONS,Chapter 10,PASS,,artifact_status=present; provenance_class=EXECUTION_SUPPORTED; execution_status=success; caveats=ARCHIVE_COPY_PROVENANCE_PARTIAL
ART-01116,final-results/causal-outputs/outputs-physionet-pfn/cate_estimation/LAT_COAG_HEME_DYSFUNCTION/confounder_analysis.txt,archived_source,TRUE,8865112e18df881957e3f47e1517cdc3048f36aa089e650f0048416437a3a730,8865112e18df881957e3f47e1517cdc3048f36aa089e650f0048416437a3a730,TRUE,results_manifest.csv,EXCLUDED_DUPLICATE,Chapter 10,PASS,,artifact_status=present; provenance_class=EXECUTION_SUPPORTED; execution_status=success; caveats=HASH_EQUIVALENT_COPY
ART-01117,final-results/causal-outputs/outputs-physionet-pfn/cate_estimation/LAT_COAG_HEME_DYSFUNCTION/summary_results.txt,archived_source,TRUE,e075116a1312e1b3ea8cbfcf9c232b5b82ebded70c8d581eedeed1020f1075f3,e075116a1312e1b3ea8cbfcf9c232b5b82ebded70c8d581eedeed1020f1075f3,TRUE,results_manifest.csv,ADMISSIBLE_WITH_QUALIFICATIONS,Chapter 10,PASS,,artifact_status=present; provenance_class=EXECUTION_SUPPORTED; execution_status=success; caveats=ARCHIVE_COPY_PROVENANCE_PARTIAL
ART-01118,final-results/causal-outputs/outputs-physionet-pfn/cate_estimation/LAT_GLOBAL_SEVERITY/LAT_GLOBAL_SEVERITY_cate.csv,archived_source,TRUE,a01d3fa316f5005f14871d986ad9232b3097533ae70868b84f9af1052d3ac69a,a01d3fa316f5005f14871d986ad9232b3097533ae70868b84f9af1052d3ac69a,TRUE,results_manifest.csv,ADMISSIBLE_WITH_QUALIFICATIONS,Chapter 10,PASS,,artifact_status=present; provenance_class=EXECUTION_SUPPORTED; execution_status=success; caveats=ARCHIVE_COPY_PROVENANCE_PARTIAL
ART-01119,final-results/causal-outputs/outputs-physionet-pfn/cate_estimation/LAT_GLOBAL_SEVERITY/LAT_GLOBAL_SEVERITY_model.pkl,archived_source,TRUE,e22f2c77694d8612b999c471d681d8eeee994696ea9e0448781232c360622c27,e22f2c77694d8612b999c471d681d8eeee994696ea9e0448781232c360622c27,TRUE,results_manifest.csv,ADMISSIBLE_WITH_QUALIFICATIONS,Chapter 10,PASS,,artifact_status=present; provenance_class=EXECUTION_SUPPORTED; execution_status=success; caveats=ARCHIVE_COPY_PROVENANCE_PARTIAL
ART-01120,final-results/causal-outputs/outputs-physionet-pfn/cate_estimation/LAT_GLOBAL_SEVERITY/confounder_analysis.txt,archived_source,TRUE,7d9ad87d8f0f596c62af20f3d19071997ca7d10c0d9b5843eb68b63b14e67253,7d9ad87d8f0f596c62af20f3d19071997ca7d10c0d9b5843eb68b63b14e67253,TRUE,results_manifest.csv,EXCLUDED_DUPLICATE,Chapter 10,PASS,,artifact_status=present; provenance_class=EXECUTION_SUPPORTED; execution_status=success; caveats=HASH_EQUIVALENT_COPY
ART-01121,final-results/causal-outputs/outputs-physionet-pfn/cate_estimation/LAT_GLOBAL_SEVERITY/summary_results.txt,archived_source,TRUE,62ccb0b70fcc8c45172a812321eb26a51301de256444d728254fb4599661036c,62ccb0b70fcc8c45172a812321eb26a51301de256444d728254fb4599661036c,TRUE,results_manifest.csv,ADMISSIBLE_WITH_QUALIFICATIONS,Chapter 10,PASS,,artifact_status=present; provenance_class=EXECUTION_SUPPORTED; execution_status=success; caveats=ARCHIVE_COPY_PROVENANCE_PARTIAL
ART-01122,final-results/causal-outputs/outputs-physionet-pfn/cate_estimation/LAT_HEPATIC_DYSFUNCTION/LAT_HEPATIC_DYSFUNCTION_cate.csv,archived_source,TRUE,bb968d047767444cbf9bb16245d426fff46f265dc278b9b65807df8d54f79540,bb968d047767444cbf9bb16245d426fff46f265dc278b9b65807df8d54f79540,TRUE,results_manifest.csv,ADMISSIBLE_WITH_QUALIFICATIONS,Chapter 10,PASS,,artifact_status=present; provenance_class=EXECUTION_SUPPORTED; execution_status=success; caveats=ARCHIVE_COPY_PROVENANCE_PARTIAL
ART-01123,final-results/causal-outputs/outputs-physionet-pfn/cate_estimation/LAT_HEPATIC_DYSFUNCTION/LAT_HEPATIC_DYSFUNCTION_model.pkl,archived_source,TRUE,221dec755f46a4a7d77eb29d7fea7d29ebf59242de8398bb4a1508013f7a5aa3,221dec755f46a4a7d77eb29d7fea7d29ebf59242de8398bb4a1508013f7a5aa3,TRUE,results_manifest.csv,ADMISSIBLE_WITH_QUALIFICATIONS,Chapter 10,PASS,,artifact_status=present; provenance_class=EXECUTION_SUPPORTED; execution_status=success; caveats=ARCHIVE_COPY_PROVENANCE_PARTIAL
ART-01124,final-results/causal-outputs/outputs-physionet-pfn/cate_estimation/LAT_HEPATIC_DYSFUNCTION/confounder_analysis.txt,archived_source,TRUE,ea480476c2289648c19c6a5bef05a9d1d5061f813552a544c20d0cbcea546500,ea480476c2289648c19c6a5bef05a9d1d5061f813552a544c20d0cbcea546500,TRUE,results_manifest.csv,EXCLUDED_DUPLICATE,Chapter 10,PASS,,artifact_status=present; provenance_class=EXECUTION_SUPPORTED; execution_status=success; caveats=HASH_EQUIVALENT_COPY
ART-01125,final-results/causal-outputs/outputs-physionet-pfn/cate_estimation/LAT_HEPATIC_DYSFUNCTION/summary_results.txt,archived_source,TRUE,5183909009215f169c7e576d26939cc79780c6fb097ac5e0777849fe15edc0fa,5183909009215f169c7e576d26939cc79780c6fb097ac5e0777849fe15edc0fa,TRUE,results_manifest.csv,ADMISSIBLE_WITH_QUALIFICATIONS,Chapter 10,PASS,,artifact_status=present; provenance_class=EXECUTION_SUPPORTED; execution_status=success; caveats=ARCHIVE_COPY_PROVENANCE_PARTIAL
ART-01126,final-results/causal-outputs/outputs-physionet-pfn/cate_estimation/LAT_INFLAMMATION_SEPSIS_BURDEN/LAT_INFLAMMATION_SEPSIS_BURDEN_cate.csv,archived_source,TRUE,5f7951d6b4c193cd7b0d3121aec63cd5a07610d299478ccf8800b5ecf90d7ae8,5f7951d6b4c193cd7b0d3121aec63cd5a07610d299478ccf8800b5ecf90d7ae8,TRUE,results_manifest.csv,ADMISSIBLE_WITH_QUALIFICATIONS,Chapter 10,PASS,,artifact_status=present; provenance_class=EXECUTION_SUPPORTED; execution_status=success; caveats=ARCHIVE_COPY_PROVENANCE_PARTIAL
ART-01127,final-results/causal-outputs/outputs-physionet-pfn/cate_estimation/LAT_INFLAMMATION_SEPSIS_BURDEN/LAT_INFLAMMATION_SEPSIS_BURDEN_model.pkl,archived_source,TRUE,c9f7c72fa0893cfa63c7afb1083eca339149649a5c281a88b72308a940f59757,c9f7c72fa0893cfa63c7afb1083eca339149649a5c281a88b72308a940f59757,TRUE,results_manifest.csv,ADMISSIBLE_WITH_QUALIFICATIONS,Chapter 10,PASS,,artifact_status=present; provenance_class=EXECUTION_SUPPORTED; execution_status=success; caveats=ARCHIVE_COPY_PROVENANCE_PARTIAL
ART-01128,final-results/causal-outputs/outputs-physionet-pfn/cate_estimation/LAT_INFLAMMATION_SEPSIS_BURDEN/confounder_analysis.txt,archived_source,TRUE,eed7356aa199c5821304d578df16bad82bde29d9504e2de1b5dcb05f1a5b7a67,eed7356aa199c5821304d578df16bad82bde29d9504e2de1b5dcb05f1a5b7a67,TRUE,results_manifest.csv,EXCLUDED_DUPLICATE,Chapter 10,PASS,,artifact_status=present; provenance_class=EXECUTION_SUPPORTED; execution_status=success; caveats=HASH_EQUIVALENT_COPY
ART-01129,final-results/causal-outputs/outputs-physionet-pfn/cate_estimation/LAT_INFLAMMATION_SEPSIS_BURDEN/summary_results.txt,archived_source,TRUE,f9965ab967a277296726489518d8fc2c68c4e95dffe5a80efd19547bd2344728,f9965ab967a277296726489518d8fc2c68c4e95dffe5a80efd19547bd2344728,TRUE,results_manifest.csv,ADMISSIBLE_WITH_QUALIFICATIONS,Chapter 10,PASS,,artifact_status=present; provenance_class=EXECUTION_SUPPORTED; execution_status=success; caveats=ARCHIVE_COPY_PROVENANCE_PARTIAL
ART-01130,final-results/causal-outputs/outputs-physionet-pfn/cate_estimation/LAT_METABOLIC_DERANGEMENT/LAT_METABOLIC_DERANGEMENT_cate.csv,archived_source,TRUE,58adefcbd9966f33d98bebef7e971e71a3be7db3fd108559adc6c0b1e4ff1a7c,58adefcbd9966f33d98bebef7e971e71a3be7db3fd108559adc6c0b1e4ff1a7c,TRUE,results_manifest.csv,ADMISSIBLE_WITH_QUALIFICATIONS,Chapter 10,PASS,,artifact_status=present; provenance_class=EXECUTION_SUPPORTED; execution_status=success; caveats=ARCHIVE_COPY_PROVENANCE_PARTIAL
ART-01131,final-results/causal-outputs/outputs-physionet-pfn/cate_estimation/LAT_METABOLIC_DERANGEMENT/LAT_METABOLIC_DERANGEMENT_model.pkl,archived_source,TRUE,604ea13d97198fe9373743f562c6f22a011d4a8a295792f3573751c17cb8075c,604ea13d97198fe9373743f562c6f22a011d4a8a295792f3573751c17cb8075c,TRUE,results_manifest.csv,ADMISSIBLE_WITH_QUALIFICATIONS,Chapter 10,PASS,,artifact_status=present; provenance_class=EXECUTION_SUPPORTED; execution_status=success; caveats=ARCHIVE_COPY_PROVENANCE_PARTIAL
ART-01132,final-results/causal-outputs/outputs-physionet-pfn/cate_estimation/LAT_METABOLIC_DERANGEMENT/confounder_analysis.txt,archived_source,TRUE,6fa52360e9581aed539dded55ebbbb63a46a05c87182825dfded20bd4833123e,6fa52360e9581aed539dded55ebbbb63a46a05c87182825dfded20bd4833123e,TRUE,results_manifest.csv,EXCLUDED_DUPLICATE,Chapter 10,PASS,,artifact_status=present; provenance_class=EXECUTION_SUPPORTED; execution_status=success; caveats=HASH_EQUIVALENT_COPY
ART-01133,final-results/causal-outputs/outputs-physionet-pfn/cate_estimation/LAT_METABOLIC_DERANGEMENT/summary_results.txt,archived_source,TRUE,e6c9930e29f28a42c742ff63b47930952ec24a6ba3a0dee6fb09e95896a8700b,e6c9930e29f28a42c742ff63b47930952ec24a6ba3a0dee6fb09e95896a8700b,TRUE,results_manifest.csv,ADMISSIBLE_WITH_QUALIFICATIONS,Chapter 10,PASS,,artifact_status=present; provenance_class=EXECUTION_SUPPORTED; execution_status=success; caveats=ARCHIVE_COPY_PROVENANCE_PARTIAL
ART-01134,final-results/causal-outputs/outputs-physionet-pfn/cate_estimation/LAT_NEUROLOGIC_DYSFUNCTION/LAT_NEUROLOGIC_DYSFUNCTION_cate.csv,archived_source,TRUE,965add2898de6cddfb1b630130506f63d6fb110a2643cb4a5991f80d057c6d50,965add2898de6cddfb1b630130506f63d6fb110a2643cb4a5991f80d057c6d50,TRUE,results_manifest.csv,ADMISSIBLE_WITH_QUALIFICATIONS,Chapter 10,PASS,,artifact_status=present; provenance_class=EXECUTION_SUPPORTED; execution_status=success; caveats=ARCHIVE_COPY_PROVENANCE_PARTIAL
ART-01135,final-results/causal-outputs/outputs-physionet-pfn/cate_estimation/LAT_NEUROLOGIC_DYSFUNCTION/LAT_NEUROLOGIC_DYSFUNCTION_model.pkl,archived_source,TRUE,13ba42fa05723fef8b785e63bf09d8e319d47de09f86062dfede67d9b25c9ec9,13ba42fa05723fef8b785e63bf09d8e319d47de09f86062dfede67d9b25c9ec9,TRUE,results_manifest.csv,ADMISSIBLE_WITH_QUALIFICATIONS,Chapter 10,PASS,,artifact_status=present; provenance_class=EXECUTION_SUPPORTED; execution_status=success; caveats=ARCHIVE_COPY_PROVENANCE_PARTIAL
ART-01136,final-results/causal-outputs/outputs-physionet-pfn/cate_estimation/LAT_NEUROLOGIC_DYSFUNCTION/confounder_analysis.txt,archived_source,TRUE,05b0af3695bd9b5e2967e7a22e9fadf0f6821401e5fb0bed755753780d814756,05b0af3695bd9b5e2967e7a22e9fadf0f6821401e5fb0bed755753780d814756,TRUE,results_manifest.csv,EXCLUDED_DUPLICATE,Chapter 10,PASS,,artifact_status=present; provenance_class=EXECUTION_SUPPORTED; execution_status=success; caveats=HASH_EQUIVALENT_COPY
ART-01137,final-results/causal-outputs/outputs-physionet-pfn/cate_estimation/LAT_NEUROLOGIC_DYSFUNCTION/summary_results.txt,archived_source,TRUE,6332c1e48036b3f500ec0da3b56f832f0e6349cd74296b3ad05083e0933c4057,6332c1e48036b3f500ec0da3b56f832f0e6349cd74296b3ad05083e0933c4057,TRUE,results_manifest.csv,ADMISSIBLE_WITH_QUALIFICATIONS,Chapter 10,PASS,,artifact_status=present; provenance_class=EXECUTION_SUPPORTED; execution_status=success; caveats=ARCHIVE_COPY_PROVENANCE_PARTIAL
ART-01138,final-results/causal-outputs/outputs-physionet-pfn/cate_estimation/LAT_RENAL_DYSFUNCTION/LAT_RENAL_DYSFUNCTION_cate.csv,archived_source,TRUE,b2f703bb0ee537bb9aadf444e9b6188d45bf88b3a6952c0912dd1ee8f5226f76,b2f703bb0ee537bb9aadf444e9b6188d45bf88b3a6952c0912dd1ee8f5226f76,TRUE,results_manifest.csv,ADMISSIBLE_WITH_QUALIFICATIONS,Chapter 10,PASS,,artifact_status=present; provenance_class=EXECUTION_SUPPORTED; execution_status=success; caveats=ARCHIVE_COPY_PROVENANCE_PARTIAL
ART-01139,final-results/causal-outputs/outputs-physionet-pfn/cate_estimation/LAT_RENAL_DYSFUNCTION/LAT_RENAL_DYSFUNCTION_model.pkl,archived_source,TRUE,11c2c4d923351cfa84bb70d7e6da72b6574754a7767603cd0963dfbbe79ecd5a,11c2c4d923351cfa84bb70d7e6da72b6574754a7767603cd0963dfbbe79ecd5a,TRUE,results_manifest.csv,ADMISSIBLE_WITH_QUALIFICATIONS,Chapter 10,PASS,,artifact_status=present; provenance_class=EXECUTION_SUPPORTED; execution_status=success; caveats=ARCHIVE_COPY_PROVENANCE_PARTIAL
ART-01140,final-results/causal-outputs/outputs-physionet-pfn/cate_estimation/LAT_RENAL_DYSFUNCTION/confounder_analysis.txt,archived_source,TRUE,9b1dff2de9357e88adc06304797365ba09707091f553f0882d07112e7b74e1b0,9b1dff2de9357e88adc06304797365ba09707091f553f0882d07112e7b74e1b0,TRUE,results_manifest.csv,EXCLUDED_DUPLICATE,Chapter 10,PASS,,artifact_status=present; provenance_class=EXECUTION_SUPPORTED; execution_status=success; caveats=HASH_EQUIVALENT_COPY
ART-01141,final-results/causal-outputs/outputs-physionet-pfn/cate_estimation/LAT_RENAL_DYSFUNCTION/summary_results.txt,archived_source,TRUE,c18c9065974b68a2486e7d676cd2832159da9f000cd277133f5e2dafe8e42e59,c18c9065974b68a2486e7d676cd2832159da9f000cd277133f5e2dafe8e42e59,TRUE,results_manifest.csv,ADMISSIBLE_WITH_QUALIFICATIONS,Chapter 10,PASS,,artifact_status=present; provenance_class=EXECUTION_SUPPORTED; execution_status=success; caveats=ARCHIVE_COPY_PROVENANCE_PARTIAL
ART-01142,final-results/causal-outputs/outputs-physionet-pfn/cate_estimation/LAT_RESPIRATORY_FAILURE/LAT_RESPIRATORY_FAILURE_cate.csv,archived_source,TRUE,dc1a25b5cf6bb51e2553f7059640cb3ea3c4a0e23a58b47d1c476c081e998d03,dc1a25b5cf6bb51e2553f7059640cb3ea3c4a0e23a58b47d1c476c081e998d03,TRUE,results_manifest.csv,ADMISSIBLE_WITH_QUALIFICATIONS,Chapter 10,PASS,,artifact_status=present; provenance_class=EXECUTION_SUPPORTED; execution_status=success; caveats=ARCHIVE_COPY_PROVENANCE_PARTIAL
