claim_id,file,chapter_or_section,line_or_excerpt,claim_type,claim_summary,numeric_expression,citation_keys,authoritative_source,exact_source_location,support_status,qualification_status,terminology_status,hierarchy_status,cross_language_status,required_action,notes
C0447,thesis-writing/thesis/chapters/10_results.tex,Thesis,line 89: | 0.434 | 0.034 | M5 | Identifiability unresolved,CAUSAL_MODEL_RESULT,| 0.434 | 0.034 | M5 | Identifiability unresolved,0.434;0.034,,checked result tables,checked_*.csv; numeric audit,SUPPORTED,EXPLICITLY_BOUNDED,CONSISTENT,ALIGNED,NOT_APPLICABLE,RETAIN,Values independently matched.
C0448,thesis-writing/thesis/chapters/10_results.tex,Thesis,line 90: | 0.540 | 0.021 | M6 | Identifiability unresolved,CAUSAL_MODEL_RESULT,| 0.540 | 0.021 | M6 | Identifiability unresolved,0.540;0.021,,checked result tables,checked_*.csv; numeric audit,SUPPORTED,EXPLICITLY_BOUNDED,CONSISTENT,ALIGNED,NOT_APPLICABLE,RETAIN,Values independently matched.
C0449,thesis-writing/thesis/chapters/10_results.tex,Thesis,line 91: | 0.373 | 0.020 | M7 | Identifiability unresolved,CAUSAL_MODEL_RESULT,| 0.373 | 0.020 | M7 | Identifiability unresolved,0.373;0.020,,checked result tables,checked_*.csv; numeric audit,SUPPORTED,EXPLICITLY_BOUNDED,CONSISTENT,ALIGNED,NOT_APPLICABLE,RETAIN,Values independently matched.
C0450,thesis-writing/thesis/chapters/10_results.tex,Thesis,"line 103: The MIMIC adjustment codes are: M0, no observed adjustment variables archived; M1, age, gender, and chronic burden; M2, inflammation/sepsis and shock; M3, chronic burden and shock; M4, age, gender, chronic burden, and inflammation/sepsis; M5, age, gender, chronic burden, global severity, and inflammation/sepsis; M6, age, gender, cardiac strain, chronic burden, and inflammation/sepsis; and M7, global severity, renal dysfunction, respiratory failure, and shock. These are observ",DIAGNOSTIC_RESULT,"The MIMIC adjustment codes are: M0, no observed adjustment variables archived; M1, age, gender, and chronic burden; M2, inflammation/sepsis and shock; M3, chronic burden and shock; M4, age, gender, chronic burden, and inflammation/sepsis; M5, age, gender, chronic burden, global severity, and inflammation/sepsis; M6, age, gender, cardiac strain, chronic burden, and inflammation/sepsis; and M7, global severity, renal dysfunction, respiratory failure, and shock. These are observed adjustment-variable records, not proof that all confounding was controlled.",,,checked result tables,checked_*.csv; numeric audit,SUPPORTED,EXPLICITLY_BOUNDED,CONSISTENT,ALIGNED,NOT_APPLICABLE,RETAIN,Values independently matched.
C0451,thesis-writing/thesis/chapters/10_results.tex,Thesis,"line 105: For PhysioNet, nine archived means were positive and the shock mean was negative. Renal dysfunction had the largest mean (0.120), followed by cardiac injury/strain (0.112) and global severity (0.108). Coagulation/hematologic dysfunction was small and positive (0.011), while shock was -0.014. Figure [cross-reference] retains that negative value and the source-exact ordering; the ranking is descriptive only.",CAUSAL_MODEL_RESULT,"For PhysioNet, nine archived means were positive and the shock mean was negative. Renal dysfunction had the largest mean (0.120), followed by cardiac injury/strain (0.112) and global severity (0.108). Coagulation/hematologic dysfunction was small and positive (0.011), while shock was -0.014. Figure [cross-reference] retains that negative value and the source-exact ordering; the ranking is descriptive only.",0.120;0.112;0.108;0.011;-0.014,,checked result tables,checked_*.csv; numeric audit,SUPPORTED,EXPLICITLY_BOUNDED,CONSISTENT,ALIGNED,NOT_APPLICABLE,RETAIN,Values independently matched.
C0452,thesis-writing/thesis/chapters/10_results.tex,Thesis,line 111: 993). Prevalence and mean model-estimated CATE are proportions on their archived scales.,CAUSAL_MODEL_RESULT,993). Prevalence and mean model-estimated CATE are proportions on their archived scales.,7;993,,checked result tables,checked_*.csv; numeric audit,SUPPORTED,EXPLICITLY_BOUNDED,CONSISTENT,ALIGNED,NOT_APPLICABLE,RETAIN,Values independently matched.
C0453,thesis-writing/thesis/chapters/10_results.tex,Thesis,line 114: Proxy-state exposure | Prevalence | Mean CATE | Adjustment | Status,CAUSAL_MODEL_RESULT,Proxy-state exposure | Prevalence | Mean CATE | Adjustment | Status,,,checked result tables,checked_*.csv; numeric audit,SUPPORTED,EXPLICITLY_BOUNDED,CONSISTENT,ALIGNED,NOT_APPLICABLE,RETAIN,Values independently matched.
C0454,thesis-writing/thesis/chapters/10_results.tex,Thesis,line 118: Proxy-state exposure | Prevalence | Mean CATE | Adjustment | Status,CAUSAL_MODEL_RESULT,Proxy-state exposure | Prevalence | Mean CATE | Adjustment | Status,,,checked result tables,checked_*.csv; numeric audit,SUPPORTED,EXPLICITLY_BOUNDED,CONSISTENT,ALIGNED,NOT_APPLICABLE,RETAIN,Values independently matched.
C0455,thesis-writing/thesis/chapters/10_results.tex,Thesis,line 121: | 0.230 | 0.120 | P1 | Identifiability unresolved,CAUSAL_MODEL_RESULT,| 0.230 | 0.120 | P1 | Identifiability unresolved,0.230;0.120,,checked result tables,checked_*.csv; numeric audit,SUPPORTED,EXPLICITLY_BOUNDED,CONSISTENT,ALIGNED,NOT_APPLICABLE,RETAIN,Values independently matched.
C0456,thesis-writing/thesis/chapters/10_results.tex,Thesis,line 122: | 0.355 | 0.112 | P2 | Identifiability unresolved,CAUSAL_MODEL_RESULT,| 0.355 | 0.112 | P2 | Identifiability unresolved,0.355;0.112,,checked result tables,checked_*.csv; numeric audit,SUPPORTED,EXPLICITLY_BOUNDED,CONSISTENT,ALIGNED,NOT_APPLICABLE,RETAIN,Values independently matched.
C0457,thesis-writing/thesis/chapters/10_results.tex,Thesis,line 123: | 0.777 | 0.108 | P3 | Identifiability unresolved,CAUSAL_MODEL_RESULT,| 0.777 | 0.108 | P3 | Identifiability unresolved,0.777;0.108,,checked result tables,checked_*.csv; numeric audit,SUPPORTED,EXPLICITLY_BOUNDED,CONSISTENT,ALIGNED,NOT_APPLICABLE,RETAIN,Values independently matched.
C0458,thesis-writing/thesis/chapters/10_results.tex,Thesis,line 124: | 0.142 | 0.091 | P1 | Identifiability unresolved,CAUSAL_MODEL_RESULT,| 0.142 | 0.091 | P1 | Identifiability unresolved,0.142;0.091,,checked result tables,checked_*.csv; numeric audit,SUPPORTED,EXPLICITLY_BOUNDED,CONSISTENT,ALIGNED,NOT_APPLICABLE,RETAIN,Values independently matched.
C0459,thesis-writing/thesis/chapters/10_results.tex,Thesis,line 125: | 0.659 | 0.082 | P0 | Identifiability unresolved,CAUSAL_MODEL_RESULT,| 0.659 | 0.082 | P0 | Identifiability unresolved,0.659;0.082,,checked result tables,checked_*.csv; numeric audit,SUPPORTED,EXPLICITLY_BOUNDED,CONSISTENT,ALIGNED,NOT_APPLICABLE,RETAIN,Values independently matched.
C0460,thesis-writing/thesis/chapters/10_results.tex,Thesis,line 126: | 0.558 | 0.078 | P4 | Identifiability unresolved,CAUSAL_MODEL_RESULT,| 0.558 | 0.078 | P4 | Identifiability unresolved,0.558;0.078,,checked result tables,checked_*.csv; numeric audit,SUPPORTED,EXPLICITLY_BOUNDED,CONSISTENT,ALIGNED,NOT_APPLICABLE,RETAIN,Values independently matched.
C0461,thesis-writing/thesis/chapters/10_results.tex,Thesis,line 127: | 0.563 | 0.072 | P0 | Identifiability unresolved,CAUSAL_MODEL_RESULT,| 0.563 | 0.072 | P0 | Identifiability unresolved,0.563;0.072,,checked result tables,checked_*.csv; numeric audit,SUPPORTED,EXPLICITLY_BOUNDED,CONSISTENT,ALIGNED,NOT_APPLICABLE,RETAIN,Values independently matched.
C0462,thesis-writing/thesis/chapters/10_results.tex,Thesis,line 128: | 0.614 | 0.065 | P0 | Identifiability unresolved,CAUSAL_MODEL_RESULT,| 0.614 | 0.065 | P0 | Identifiability unresolved,0.614;0.065,,checked result tables,checked_*.csv; numeric audit,SUPPORTED,EXPLICITLY_BOUNDED,CONSISTENT,ALIGNED,NOT_APPLICABLE,RETAIN,Values independently matched.
C0463,thesis-writing/thesis/chapters/10_results.tex,Thesis,line 129: | 0.395 | 0.011 | P5 | Identifiability unresolved,CAUSAL_MODEL_RESULT,| 0.395 | 0.011 | P5 | Identifiability unresolved,0.395;0.011,,checked result tables,checked_*.csv; numeric audit,SUPPORTED,EXPLICITLY_BOUNDED,CONSISTENT,ALIGNED,NOT_APPLICABLE,RETAIN,Values independently matched.
C0464,thesis-writing/thesis/chapters/10_results.tex,Thesis,line 130: | 0.696 | -0.014 | P6 | Identifiability unresolved,CAUSAL_MODEL_RESULT,| 0.696 | -0.014 | P6 | Identifiability unresolved,0.696;-0.014,,checked result tables,checked_*.csv; numeric audit,SUPPORTED,EXPLICITLY_BOUNDED,CONSISTENT,ALIGNED,NOT_APPLICABLE,RETAIN,Values independently matched.
C0465,thesis-writing/thesis/chapters/10_results.tex,Thesis,"line 142: The PhysioNet adjustment codes are: P0, no observed adjustment variables archived; P1, ICU-type indicators 1--4, cardiac injury/strain, inflammation/sepsis burden, and shock; P2, ICU-type indicators 1--4; P3, age, gender, weight, ICU-type indicators 1--4, chronic baseline risk, and inflammation/sepsis burden; P4, renal dysfunction, respiratory failure, and shock; P5, inflammation/sepsis burden and shock; and P6, ICU-type indicators 1--4, cardiac injury/strain, and inflammatio",DIAGNOSTIC_RESULT,"The PhysioNet adjustment codes are: P0, no observed adjustment variables archived; P1, ICU-type indicators 1--4, cardiac injury/strain, inflammation/sepsis burden, and shock; P2, ICU-type indicators 1--4; P3, age, gender, weight, ICU-type indicators 1--4, chronic baseline risk, and inflammation/sepsis burden; P4, renal dysfunction, respiratory failure, and shock; P5, inflammation/sepsis burden and shock; and P6, ICU-type indicators 1--4, cardiac injury/strain, and inflammation/sepsis burden. The same qualification about incomplete confounding control applies.",1;-4;1;-4;1;-4;1;-4,,checked result tables,checked_*.csv; numeric audit,SUPPORTED,EXPLICITLY_BOUNDED,CONSISTENT,ALIGNED,NOT_APPLICABLE,RETAIN,Values independently matched.
C0466,thesis-writing/thesis/chapters/10_results.tex,Thesis,"line 147: Matching was identical across the three estimator run families within a dataset and sampling condition, so Table [cross-reference] reports the cross-run-consistent original-cohort rows once, as supporting evidence for the primary CausalForestDML analysis. The numerical contrast is a descriptive matched-pair outcome difference. Treated and control record counts were unavailable in the checked table and are left unreported rather than inferred.",MATCHING_RESULT,"Matching was identical across the three estimator run families within a dataset and sampling condition, so Table [cross-reference] reports the cross-run-consistent original-cohort rows once, as supporting evidence for the primary CausalForestDML analysis. The numerical contrast is a descriptive matched-pair outcome difference. Treated and control record counts were unavailable in the checked table and are left unreported rather than inferred.",,,checked result tables,checked_*.csv; numeric audit,SUPPORTED,EXPLICITLY_BOUNDED,CONSISTENT,ALIGNED,NOT_APPLICABLE,RETAIN,Values independently matched.
C0467,thesis-writing/thesis/chapters/10_results.tex,Thesis,"line 149: Eight of nine MIMIC exposures and seven of ten PhysioNet exposures produced a matched-pair summary. Matching failed for MIMIC inflammation/sepsis and for PhysioNet inflammation/sepsis burden, neurologic dysfunction, and respiratory failure because no binary matching columns remained after preprocessing. A failure is not a zero effect. Among successful rows, final allowed Hamming distance ranged from 0 to 2; increased allowed distance represents weaker exact similarity in the ",MATCHING_RESULT,"Eight of nine MIMIC exposures and seven of ten PhysioNet exposures produced a matched-pair summary. Matching failed for MIMIC inflammation/sepsis and for PhysioNet inflammation/sepsis burden, neurologic dysfunction, and respiratory failure because no binary matching columns remained after preprocessing. A failure is not a zero effect. Among successful rows, final allowed Hamming distance ranged from 0 to 2; increased allowed distance represents weaker exact similarity in the binary matching representation. Three successful rows were flagged as not reaching the configured sufficient-pair criterion: global severity in both datasets and PhysioNet shock.",0;2,,checked result tables,checked_*.csv; numeric audit,SUPPORTED,EXPLICITLY_BOUNDED,CONSISTENT,ALIGNED,NOT_APPLICABLE,RETAIN,Values independently matched.
C0468,thesis-writing/thesis/chapters/10_results.tex,Thesis,line 158: Dataset | Proxy-state exposure | Pairs | Rate | Distance | Difference | Support/status,CAUSAL_MODEL_RESULT,Dataset | Proxy-state exposure | Pairs | Rate | Distance | Difference | Support/status,,,checked result tables,checked_*.csv; numeric audit,SUPPORTED,EXPLICITLY_BOUNDED,CONSISTENT,ALIGNED,NOT_APPLICABLE,RETAIN,Values independently matched.
C0469,thesis-writing/thesis/chapters/10_results.tex,Thesis,line 162: Dataset | Proxy-state exposure | Pairs | Rate | Distance | Difference | Support/status,CAUSAL_MODEL_RESULT,Dataset | Proxy-state exposure | Pairs | Rate | Distance | Difference | Support/status,,,checked result tables,checked_*.csv; numeric audit,SUPPORTED,EXPLICITLY_BOUNDED,CONSISTENT,ALIGNED,NOT_APPLICABLE,RETAIN,Values independently matched.
C0470,thesis-writing/thesis/chapters/10_results.tex,Thesis,"line 165: MIMIC | | 4,769 | 1.000 | 0 | 0.345 | Sufficient",CAUSAL_MODEL_RESULT,"MIMIC | | 4,769 | 1.000 | 0 | 0.345 | Sufficient","4,769;1.000;0;0.345",,checked result tables,checked_*.csv; numeric audit,SUPPORTED,EXPLICITLY_BOUNDED,CONSISTENT,ALIGNED,NOT_APPLICABLE,RETAIN,Values independently matched.
C0471,thesis-writing/thesis/chapters/10_results.tex,Thesis,"line 166: MIMIC | | 7,537 | 0.390 | 1 | 0.075 | Weak: insufficient-pair flag",CAUSAL_MODEL_RESULT,"MIMIC | | 7,537 | 0.390 | 1 | 0.075 | Weak: insufficient-pair flag","7,537;0.390;1;0.075",,checked result tables,checked_*.csv; numeric audit,SUPPORTED,EXPLICITLY_BOUNDED,CONSISTENT,ALIGNED,NOT_APPLICABLE,RETAIN,Values independently matched.
C0472,thesis-writing/thesis/chapters/10_results.tex,Thesis,"line 167: MIMIC | | 6,478 | 1.000 | 0 | 0.133 | Sufficient",CAUSAL_MODEL_RESULT,"MIMIC | | 6,478 | 1.000 | 0 | 0.133 | Sufficient","6,478;1.000;0;0.133",,checked result tables,checked_*.csv; numeric audit,SUPPORTED,EXPLICITLY_BOUNDED,CONSISTENT,ALIGNED,NOT_APPLICABLE,RETAIN,Values independently matched.
C0473,thesis-writing/thesis/chapters/10_results.tex,Thesis,"line 168: MIMIC | | 5,061 | 0.506 | 0 | 0.037 | Sufficient",CAUSAL_MODEL_RESULT,"MIMIC | | 5,061 | 0.506 | 0 | 0.037 | Sufficient","5,061;0.506;0;0.037",,checked result tables,checked_*.csv; numeric audit,SUPPORTED,EXPLICITLY_BOUNDED,CONSISTENT,ALIGNED,NOT_APPLICABLE,RETAIN,Values independently matched.
C0474,thesis-writing/thesis/chapters/10_results.tex,Thesis,"line 169: MIMIC | | 6,275 | 0.539 | 0 | 0.027 | Sufficient",CAUSAL_MODEL_RESULT,"MIMIC | | 6,275 | 0.539 | 0 | 0.027 | Sufficient","6,275;0.539;0;0.027",,checked result tables,checked_*.csv; numeric audit,SUPPORTED,EXPLICITLY_BOUNDED,CONSISTENT,ALIGNED,NOT_APPLICABLE,RETAIN,Values independently matched.
C0475,thesis-writing/thesis/chapters/10_results.tex,Thesis,"line 170: MIMIC | | 8,915 | 0.915 | 0 | 0.134 | Sufficient",CAUSAL_MODEL_RESULT,"MIMIC | | 8,915 | 0.915 | 0 | 0.134 | Sufficient","8,915;0.915;0;0.134",,checked result tables,checked_*.csv; numeric audit,SUPPORTED,EXPLICITLY_BOUNDED,CONSISTENT,ALIGNED,NOT_APPLICABLE,RETAIN,Values independently matched.
C0476,thesis-writing/thesis/chapters/10_results.tex,Thesis,"line 171: MIMIC | | 10,998 | 0.694 | 2 | 0.106 | Sufficient; distance 2",CAUSAL_MODEL_RESULT,"MIMIC | | 10,998 | 0.694 | 2 | 0.106 | Sufficient; distance 2","10,998;0.694;2;0.106;2",,checked result tables,checked_*.csv; numeric audit,SUPPORTED,EXPLICITLY_BOUNDED,CONSISTENT,ALIGNED,NOT_APPLICABLE,RETAIN,Values independently matched.
C0477,thesis-writing/thesis/chapters/10_results.tex,Thesis,"line 172: MIMIC | | 10,380 | 0.717 | 1 | 0.039 | Sufficient",CAUSAL_MODEL_RESULT,"MIMIC | | 10,380 | 0.717 | 1 | 0.039 | Sufficient","10,380;0.717;1;0.039",,checked result tables,checked_*.csv; numeric audit,SUPPORTED,EXPLICITLY_BOUNDED,CONSISTENT,ALIGNED,NOT_APPLICABLE,RETAIN,Values independently matched.
C0478,thesis-writing/thesis/chapters/10_results.tex,Thesis,line 173: MIMIC | | -- | -- | -- | -- | Failed: no binary matching columns,MATCHING_RESULT,MIMIC | | -- | -- | -- | -- | Failed: no binary matching columns,,,checked result tables,checked_*.csv; numeric audit,SUPPORTED,EXPLICITLY_BOUNDED,CONSISTENT,ALIGNED,NOT_APPLICABLE,RETAIN,Values independently matched.
C0479,thesis-writing/thesis/chapters/10_results.tex,Thesis,"line 175: PhysioNet | | 2,840 | 1.000 | 0 | 0.134 | Sufficient",CAUSAL_MODEL_RESULT,"PhysioNet | | 2,840 | 1.000 | 0 | 0.134 | Sufficient","2,840;1.000;0;0.134",,checked result tables,checked_*.csv; numeric audit,SUPPORTED,EXPLICITLY_BOUNDED,CONSISTENT,ALIGNED,NOT_APPLICABLE,RETAIN,Values independently matched.
C0480,thesis-writing/thesis/chapters/10_results.tex,Thesis,"line 176: PhysioNet | | 1,763 | 0.558 | 0 | 0.0017 | Sufficient",CAUSAL_MODEL_RESULT,"PhysioNet | | 1,763 | 0.558 | 0 | 0.0017 | Sufficient","1,763;0.558;0;0.0017",,checked result tables,checked_*.csv; numeric audit,SUPPORTED,EXPLICITLY_BOUNDED,CONSISTENT,ALIGNED,NOT_APPLICABLE,RETAIN,Values independently matched.
C0481,thesis-writing/thesis/chapters/10_results.tex,Thesis,"line 177: PhysioNet | | 1,782 | 0.287 | 1 | 0.095 | Weak: insufficient-pair flag",CAUSAL_MODEL_RESULT,"PhysioNet | | 1,782 | 0.287 | 1 | 0.095 | Weak: insufficient-pair flag","1,782;0.287;1;0.095",,checked result tables,checked_*.csv; numeric audit,SUPPORTED,EXPLICITLY_BOUNDED,CONSISTENT,ALIGNED,NOT_APPLICABLE,RETAIN,Values independently matched.
C0482,thesis-writing/thesis/chapters/10_results.tex,Thesis,"line 178: PhysioNet | | 1,133 | 1.000 | 0 | 0.137 | Sufficient",CAUSAL_MODEL_RESULT,"PhysioNet | | 1,133 | 1.000 | 0 | 0.137 | Sufficient","1,133;1.000;0;0.137",,checked result tables,checked_*.csv; numeric audit,SUPPORTED,EXPLICITLY_BOUNDED,CONSISTENT,ALIGNED,NOT_APPLICABLE,RETAIN,Values independently matched.
C0483,thesis-writing/thesis/chapters/10_results.tex,Thesis,"line 179: PhysioNet | | 3,378 | 0.757 | 2 | 0.073 | Sufficient; distance 2",CAUSAL_MODEL_RESULT,"PhysioNet | | 3,378 | 0.757 | 2 | 0.073 | Sufficient; distance 2","3,378;0.757;2;0.073;2",,checked result tables,checked_*.csv; numeric audit,SUPPORTED,EXPLICITLY_BOUNDED,CONSISTENT,ALIGNED,NOT_APPLICABLE,RETAIN,Values independently matched.
C0484,thesis-writing/thesis/chapters/10_results.tex,Thesis,"line 180: PhysioNet | | 1,841 | 1.000 | 0 | 0.154 | Sufficient",CAUSAL_MODEL_RESULT,"PhysioNet | | 1,841 | 1.000 | 0 | 0.154 | Sufficient","1,841;1.000;0;0.154",,checked result tables,checked_*.csv; numeric audit,SUPPORTED,EXPLICITLY_BOUNDED,CONSISTENT,ALIGNED,NOT_APPLICABLE,RETAIN,Values independently matched.
C0485,thesis-writing/thesis/chapters/10_results.tex,Thesis,"line 181: PhysioNet | | 2,433 | 0.438 | 1 | 0.010 | Weak: insufficient-pair flag",CAUSAL_MODEL_RESULT,"PhysioNet | | 2,433 | 0.438 | 1 | 0.010 | Weak: insufficient-pair flag","2,433;0.438;1;0.010",,checked result tables,checked_*.csv; numeric audit,SUPPORTED,EXPLICITLY_BOUNDED,CONSISTENT,ALIGNED,NOT_APPLICABLE,RETAIN,Values independently matched.
C0486,thesis-writing/thesis/chapters/10_results.tex,Thesis,line 182: PhysioNet | | -- | -- | -- | -- | Failed: no binary matching columns,MATCHING_RESULT,PhysioNet | | -- | -- | -- | -- | Failed: no binary matching columns,,,checked result tables,checked_*.csv; numeric audit,SUPPORTED,EXPLICITLY_BOUNDED,CONSISTENT,ALIGNED,NOT_APPLICABLE,RETAIN,Values independently matched.
C0487,thesis-writing/thesis/chapters/10_results.tex,Thesis,line 183: PhysioNet | | -- | -- | -- | -- | Failed: no binary matching columns,MATCHING_RESULT,PhysioNet | | -- | -- | -- | -- | Failed: no binary matching columns,,,checked result tables,checked_*.csv; numeric audit,SUPPORTED,EXPLICITLY_BOUNDED,CONSISTENT,ALIGNED,NOT_APPLICABLE,RETAIN,Values independently matched.
C0488,thesis-writing/thesis/chapters/10_results.tex,Thesis,line 184: PhysioNet | | -- | -- | -- | -- | Failed: no binary matching columns,MATCHING_RESULT,PhysioNet | | -- | -- | -- | -- | Failed: no binary matching columns,,,checked result tables,checked_*.csv; numeric audit,SUPPORTED,EXPLICITLY_BOUNDED,CONSISTENT,ALIGNED,NOT_APPLICABLE,RETAIN,Values independently matched.
C0489,thesis-writing/thesis/chapters/10_results.tex,Thesis,"line 189: For the 15 successful rows, matching and CausalForestDML shared direction in 14 cases. PhysioNet shock was the exception: its matched-pair difference was positive (0.010), while its model-estimated mean was negative (-0.014). This is a descriptive comparison, not independent causal validation. A high match rate does not establish positivity; the procedure is greedy and representation-dependent, and no dedicated propensity-overlap or balance figure was available.",MATCHING_RESULT,"For the 15 successful rows, matching and CausalForestDML shared direction in 14 cases. PhysioNet shock was the exception: its matched-pair difference was positive (0.010), while its model-estimated mean was negative (-0.014). This is a descriptive comparison, not independent causal validation. A high match rate does not establish positivity; the procedure is greedy and representation-dependent, and no dedicated propensity-overlap or balance figure was available.",15;14;0.010;-0.014,,checked result tables,checked_*.csv; numeric audit,SUPPORTED,EXPLICITLY_BOUNDED,CONSISTENT,ALIGNED,NOT_APPLICABLE,RETAIN,Values independently matched.
C0490,thesis-writing/thesis/chapters/10_results.tex,Thesis,"line 194: LinearDML and CausalForestDML agreed in mean-effect direction for all 19 original-cohort dataset--exposure pairs (Table [cross-reference]). This agreement does not imply equal magnitude or ranking. In MIMIC, CausalForestDML estimated a larger cardiac-strain mean by approximately 0.033, while LinearDML estimated a larger global-severity mean by approximately 0.018; renal and hepatic/coagulation dysfunction exchanged third and fourth positions. In PhysioNet, the largest absolut",CROSS_DATASET_RESULT,"LinearDML and CausalForestDML agreed in mean-effect direction for all 19 original-cohort dataset--exposure pairs (Table [cross-reference]). This agreement does not imply equal magnitude or ranking. In MIMIC, CausalForestDML estimated a larger cardiac-strain mean by approximately 0.033, while LinearDML estimated a larger global-severity mean by approximately 0.018; renal and hepatic/coagulation dysfunction exchanged third and fourth positions. In PhysioNet, the largest absolute differences were for hepatic dysfunction (approximately 0.030) and renal dysfunction (approximately 0.029), and the top-ranked mean changed from renal dysfunction under CausalForestDML to cardiac injury/strain under LinearDML. LinearDML imposes a simpler final effect structure; similarity between these archived means does not show that either estimator is unbiased.",19;0.033;0.018;0.030;0.029,,checked result tables,checked_*.csv; numeric audit,SUPPORTED,EXPLICITLY_BOUNDED,CONSISTENT,ALIGNED,NOT_APPLICABLE,RETAIN,Values independently matched.
C0491,thesis-writing/thesis/chapters/10_results.tex,Thesis,line 203: Dataset | Proxy-state exposure | Forest | Linear | Same direction,CAUSAL_MODEL_RESULT,Dataset | Proxy-state exposure | Forest | Linear | Same direction,,,checked result tables,checked_*.csv; numeric audit,SUPPORTED,EXPLICITLY_BOUNDED,CONSISTENT,ALIGNED,NOT_APPLICABLE,RETAIN,Values independently matched.
C0492,thesis-writing/thesis/chapters/10_results.tex,Thesis,line 207: Dataset | Proxy-state exposure | Forest | Linear | Same direction,CAUSAL_MODEL_RESULT,Dataset | Proxy-state exposure | Forest | Linear | Same direction,,,checked result tables,checked_*.csv; numeric audit,SUPPORTED,EXPLICITLY_BOUNDED,CONSISTENT,ALIGNED,NOT_APPLICABLE,RETAIN,Values independently matched.
C0493,thesis-writing/thesis/chapters/10_results.tex,Thesis,line 210: MIMIC | | 0.220 | 0.188 | Yes,CAUSAL_MODEL_RESULT,MIMIC | | 0.220 | 0.188 | Yes,0.220;0.188,,checked result tables,checked_*.csv; numeric audit,SUPPORTED,EXPLICITLY_BOUNDED,CONSISTENT,ALIGNED,NOT_APPLICABLE,RETAIN,Values independently matched.
C0494,thesis-writing/thesis/chapters/10_results.tex,Thesis,line 211: MIMIC | | 0.161 | 0.161 | Yes,CAUSAL_MODEL_RESULT,MIMIC | | 0.161 | 0.161 | Yes,0.161;0.161,,checked result tables,checked_*.csv; numeric audit,SUPPORTED,EXPLICITLY_BOUNDED,CONSISTENT,ALIGNED,NOT_APPLICABLE,RETAIN,Values independently matched.
C0495,thesis-writing/thesis/chapters/10_results.tex,Thesis,line 212: MIMIC | | 0.098 | 0.083 | Yes,CAUSAL_MODEL_RESULT,MIMIC | | 0.098 | 0.083 | Yes,0.098;0.083,,checked result tables,checked_*.csv; numeric audit,SUPPORTED,EXPLICITLY_BOUNDED,CONSISTENT,ALIGNED,NOT_APPLICABLE,RETAIN,Values independently matched.
C0496,thesis-writing/thesis/chapters/10_results.tex,Thesis,line 213: MIMIC | | 0.091 | 0.089 | Yes,CAUSAL_MODEL_RESULT,MIMIC | | 0.091 | 0.089 | Yes,0.091;0.089,,checked result tables,checked_*.csv; numeric audit,SUPPORTED,EXPLICITLY_BOUNDED,CONSISTENT,ALIGNED,NOT_APPLICABLE,RETAIN,Values independently matched.
C0497,thesis-writing/thesis/chapters/10_results.tex,Thesis,line 214: MIMIC | | 0.062 | 0.080 | Yes,CAUSAL_MODEL_RESULT,MIMIC | | 0.062 | 0.080 | Yes,0.062;0.080,,checked result tables,checked_*.csv; numeric audit,SUPPORTED,EXPLICITLY_BOUNDED,CONSISTENT,ALIGNED,NOT_APPLICABLE,RETAIN,Values independently matched.
C0498,thesis-writing/thesis/chapters/10_results.tex,Thesis,line 215: MIMIC | | 0.036 | 0.039 | Yes,CAUSAL_MODEL_RESULT,MIMIC | | 0.036 | 0.039 | Yes,0.036;0.039,,checked result tables,checked_*.csv; numeric audit,SUPPORTED,EXPLICITLY_BOUNDED,CONSISTENT,ALIGNED,NOT_APPLICABLE,RETAIN,Values independently matched.
C0499,thesis-writing/thesis/chapters/10_results.tex,Thesis,line 216: MIMIC | | 0.034 | 0.032 | Yes,CAUSAL_MODEL_RESULT,MIMIC | | 0.034 | 0.032 | Yes,0.034;0.032,,checked result tables,checked_*.csv; numeric audit,SUPPORTED,EXPLICITLY_BOUNDED,CONSISTENT,ALIGNED,NOT_APPLICABLE,RETAIN,Values independently matched.
C0500,thesis-writing/thesis/chapters/10_results.tex,Thesis,line 217: MIMIC | | 0.021 | 0.021 | Yes,CAUSAL_MODEL_RESULT,MIMIC | | 0.021 | 0.021 | Yes,0.021;0.021,,checked result tables,checked_*.csv; numeric audit,SUPPORTED,EXPLICITLY_BOUNDED,CONSISTENT,ALIGNED,NOT_APPLICABLE,RETAIN,Values independently matched.
C0501,thesis-writing/thesis/chapters/10_results.tex,Thesis,line 218: MIMIC | | 0.020 | 0.018 | Yes,CAUSAL_MODEL_RESULT,MIMIC | | 0.020 | 0.018 | Yes,0.020;0.018,,checked result tables,checked_*.csv; numeric audit,SUPPORTED,EXPLICITLY_BOUNDED,CONSISTENT,ALIGNED,NOT_APPLICABLE,RETAIN,Values independently matched.
C0502,thesis-writing/thesis/chapters/10_results.tex,Thesis,line 220: PhysioNet | | 0.120 | 0.091 | Yes,CAUSAL_MODEL_RESULT,PhysioNet | | 0.120 | 0.091 | Yes,0.120;0.091,,checked result tables,checked_*.csv; numeric audit,SUPPORTED,EXPLICITLY_BOUNDED,CONSISTENT,ALIGNED,NOT_APPLICABLE,RETAIN,Values independently matched.
