artifact_id,result_family,planned_chapter_section,planned_table_or_figure_id,pipeline,dataset,model_or_estimator,sampling_condition,run_name,treatment_or_proxy,artifact_role,relative_path,recorded_absolute_path,file_type,file_size_bytes,sha256,row_count,column_count,column_names_or_schema_signature,image_width,image_height,producing_stage,producing_script,run_summary_path,log_path,configuration_path,configuration_available,configuration_hash,source_commit,source_commit_status,command_available,input_provenance_status,execution_status,artifact_status,duplicate_group,canonical_source,admission_status,provenance_class,caveat_codes,human_decision_required,notes
ART-01230,cate,Chapter 10,,causal,physionet,CausalPFN,outcome-downsampled,outputs-physionet-pfn-downsample,,archived_source,final-results/causal-outputs/outputs-physionet-pfn-downsample/cate_estimation/manager_global_summary.csv,/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-6/cate_estimation,csv,1323,264991596442db1d27141254d6028a41c08115dbfebe449b1f7258566db3403d,10,8,headers=model_type|treatment|n|outcome_rate|treatment_rate|treated_outcome_positive_rate|mean_cate|mean_normalized_cate; duplicate_headers=False; duplicate_rows=False; parse=OK,,,cate_estimation,/truenas/home/kenzikob/causal-irregular-time-series/src/cate_estimation.py,final-results/causal-outputs/outputs-physionet-pfn-downsample/run_summary.json,/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-6/logs/05_cate_estimation.log,/truenas/home/kenzikob/causal-irregular-time-series/configs/physionet-global-variables-6.csv,False,,,MISSING,True,PROVENANCE_PARTIAL,success,present,,,EXCLUDED_DUPLICATE,EXECUTION_SUPPORTED,REDUCED_MANAGER_SUMMARY,True,Generated from immutable ignored archive; external producing paths are not locally available.
ART-01231,graph,Chapter 10,,causal,physionet,CausalPFN,outcome-downsampled,outputs-physionet-pfn-downsample,,archived_source,final-results/causal-outputs/outputs-physionet-pfn-downsample/graph/physionet_causal_dag.png,/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-6/graph,png,420375,67d545d696b480136ee9ed58604d2cd56b406832e7b48d5a67b946f4837be7c2,,,PNG; direct_archived_figure=True,2200,1800,graph,/truenas/home/kenzikob/causal-irregular-time-series/src/physionet2012_causal_graph.py,final-results/causal-outputs/outputs-physionet-pfn-downsample/run_summary.json,/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-6/logs/01_graph.log,/truenas/home/kenzikob/causal-irregular-time-series/configs/physionet-global-variables-6.csv,False,,,MISSING,True,PROVENANCE_PARTIAL,success,present,SHA256-67d545d696b4,final-results/causal-outputs/outputs-physionet-forest-downsample/graph/physionet_causal_dag.png,EXCLUDED_DUPLICATE,EXECUTION_SUPPORTED,HASH_EQUIVALENT_COPY,False,Generated from immutable ignored archive; external producing paths are not locally available.
ART-01232,graph,Chapter 10,,causal,physionet,CausalPFN,outcome-downsampled,outputs-physionet-pfn-downsample,,archived_source,final-results/causal-outputs/outputs-physionet-pfn-downsample/graph/physionet_causal_graph.pkl,/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-6/graph,pkl,1861,b742015668ee0def7d0cd7140faa56bfbd40c4be259ddcdd9194ef08de320351,,,binary; not deserialized,,,graph,/truenas/home/kenzikob/causal-irregular-time-series/src/physionet2012_causal_graph.py,final-results/causal-outputs/outputs-physionet-pfn-downsample/run_summary.json,/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-6/logs/01_graph.log,/truenas/home/kenzikob/causal-irregular-time-series/configs/physionet-global-variables-6.csv,False,,,MISSING,True,PROVENANCE_PARTIAL,success,present,SHA256-b742015668ee,final-results/causal-outputs/outputs-physionet-forest-downsample/graph/physionet_causal_graph.pkl,EXCLUDED_DUPLICATE,EXECUTION_SUPPORTED,HASH_EQUIVALENT_COPY,False,Generated from immutable ignored archive; external producing paths are not locally available.
ART-01233,supporting_archive,Chapter 10,,causal,physionet,CausalPFN,outcome-downsampled,outputs-physionet-pfn-downsample,,archived_source,final-results/causal-outputs/outputs-physionet-pfn-downsample/logs/01_graph.log,,log,1239,c4d5dea10df3de16d4dc0238333fb47f15ec8803eaf625497d9db1a50f54aec1,,,text; parse=OK,,,,,final-results/causal-outputs/outputs-physionet-pfn-downsample/run_summary.json,,/truenas/home/kenzikob/causal-irregular-time-series/configs/physionet-global-variables-6.csv,False,,,MISSING,True,PROVENANCE_PARTIAL,,present,,,ADMISSIBLE_WITH_QUALIFICATIONS,EXECUTION_SUPPORTED,ARCHIVE_COPY_PROVENANCE_PARTIAL,False,Generated from immutable ignored archive; external producing paths are not locally available.
ART-01234,majority_vote_proxy,Chapter 10,,causal,physionet,CausalPFN,outcome-downsampled,outputs-physionet-pfn-downsample,,archived_source,final-results/causal-outputs/outputs-physionet-pfn-downsample/logs/02_majority_vote.log,,log,2980,5a947231fa3081cf9b53101a8e2d5f54b732d4239e2b672c0f658c4dd0d594c0,,,text; parse=OK,,,,,final-results/causal-outputs/outputs-physionet-pfn-downsample/run_summary.json,,/truenas/home/kenzikob/causal-irregular-time-series/configs/physionet-global-variables-6.csv,False,,,MISSING,True,PROVENANCE_PARTIAL,,present,,,ADMISSIBLE_WITH_QUALIFICATIONS,EXECUTION_SUPPORTED,ARCHIVE_COPY_PROVENANCE_PARTIAL,False,Generated from immutable ignored archive; external producing paths are not locally available.
ART-01235,mortality_prediction,Chapter 10,,causal,physionet,CausalPFN,outcome-downsampled,outputs-physionet-pfn-downsample,,archived_source,final-results/causal-outputs/outputs-physionet-pfn-downsample/logs/03_mortality_prediction.log,,log,3543,ad3e1e23d117a65e3c6e069446720468d4af7f05cc4b74b37431169091abe4ba,,,text; parse=OK,,,,,final-results/causal-outputs/outputs-physionet-pfn-downsample/run_summary.json,,/truenas/home/kenzikob/causal-irregular-time-series/configs/physionet-global-variables-6.csv,False,,,MISSING,True,PROVENANCE_PARTIAL,,present,,,ADMISSIBLE_WITH_QUALIFICATIONS,EXECUTION_SUPPORTED,ARCHIVE_COPY_PROVENANCE_PARTIAL,False,Generated from immutable ignored archive; external producing paths are not locally available.
ART-01236,supporting_archive,Chapter 10,,causal,physionet,CausalPFN,outcome-downsampled,outputs-physionet-pfn-downsample,,archived_source,final-results/causal-outputs/outputs-physionet-pfn-downsample/logs/04_matching.log,,log,13281,ad11644fe63fb2dadea18f9a05b188d5e1428068d33b094e7670de9612beabac,,,text; parse=OK,,,,,final-results/causal-outputs/outputs-physionet-pfn-downsample/run_summary.json,,/truenas/home/kenzikob/causal-irregular-time-series/configs/physionet-global-variables-6.csv,False,,,MISSING,True,PROVENANCE_PARTIAL,,present,,,ADMISSIBLE_WITH_QUALIFICATIONS,EXECUTION_SUPPORTED,ARCHIVE_COPY_PROVENANCE_PARTIAL,False,Generated from immutable ignored archive; external producing paths are not locally available.
ART-01237,cate,Chapter 10,,causal,physionet,CausalPFN,outcome-downsampled,outputs-physionet-pfn-downsample,,archived_source,final-results/causal-outputs/outputs-physionet-pfn-downsample/logs/05_cate_estimation.log,,log,41814,a5278c6dc6344a9d2a8b2dfae0fc482c78ce73d0092ec817c6453cd49615aac2,,,text; parse=OK,,,,,final-results/causal-outputs/outputs-physionet-pfn-downsample/run_summary.json,,/truenas/home/kenzikob/causal-irregular-time-series/configs/physionet-global-variables-6.csv,False,,,MISSING,True,PROVENANCE_PARTIAL,,present,,,ADMISSIBLE_WITH_QUALIFICATIONS,EXECUTION_SUPPORTED,ARCHIVE_COPY_PROVENANCE_PARTIAL,True,Generated from immutable ignored archive; external producing paths are not locally available.
ART-01238,majority_vote_proxy,Chapter 10,,causal,physionet,CausalPFN,outcome-downsampled,outputs-physionet-pfn-downsample,,archived_source,final-results/causal-outputs/outputs-physionet-pfn-downsample/majority_vote/latent_tags_majority_vote.csv,/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-6/majority_vote,csv,232065,69bdde166c0a388c89909bec96845f3af2f9fd97d0596d5d808fa3df33cc88ba,7993,12,headers=ts_id|LAT_CHRONIC_BASELINE_RISK|LAT_GLOBAL_SEVERITY|LAT_SHOCK|LAT_RESPIRATORY_FAILURE|LAT_RENAL_DYSFUNCTION|LAT_HEPATIC_DYSFUNCTION|LAT_COAG_HEME_DYSFUNCTION|LAT_INFLAMMATION_SEPSIS_BURDEN|LAT_NEUROLOGIC_DYSFUNCTION|LAT_CARDIAC_INJURY_STRAIN|LAT_METABOLIC_DERANGEMENT; duplicate_headers=False; duplicate_rows=False; parse=OK,,,majority_vote,/truenas/home/kenzikob/causal-irregular-time-series/src/majority_vote_latents.py,final-results/causal-outputs/outputs-physionet-pfn-downsample/run_summary.json,/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-6/logs/02_majority_vote.log,/truenas/home/kenzikob/causal-irregular-time-series/configs/physionet-global-variables-6.csv,False,,,MISSING,True,PROVENANCE_PARTIAL,success,present,SHA256-69bdde166c0a,final-results/causal-outputs/outputs-physionet-forest-downsample/majority_vote/latent_tags_majority_vote.csv,EXCLUDED_DUPLICATE,EXECUTION_SUPPORTED,HASH_EQUIVALENT_COPY,False,Generated from immutable ignored archive; external producing paths are not locally available.
ART-01239,matching,Chapter 10,,causal,physionet,CausalPFN,outcome-downsampled,outputs-physionet-pfn-downsample,,archived_source,final-results/causal-outputs/outputs-physionet-pfn-downsample/matching/LAT_CARDIAC_INJURY_STRAIN/confounder_analysis.txt,/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-6/matching,txt,447,83fa59929a37f191abfbab35dd2540a5964188b100c4b98805f03033ae7dcdbb,,,text; parse=OK,,,matching,/truenas/home/kenzikob/causal-irregular-time-series/src/matching_causal_effect.py,final-results/causal-outputs/outputs-physionet-pfn-downsample/run_summary.json,/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-6/logs/04_matching.log,/truenas/home/kenzikob/causal-irregular-time-series/configs/physionet-global-variables-6.csv,False,,,MISSING,True,PROVENANCE_PARTIAL,success,present,SHA256-83fa59929a37,final-results/causal-outputs/outputs-physionet-forest-downsample/matching/LAT_CARDIAC_INJURY_STRAIN/confounder_analysis.txt,EXCLUDED_DUPLICATE,EXECUTION_SUPPORTED,HASH_EQUIVALENT_COPY,True,Generated from immutable ignored archive; external producing paths are not locally available.
ART-01240,matching,Chapter 10,,causal,physionet,CausalPFN,outcome-downsampled,outputs-physionet-pfn-downsample,,archived_source,final-results/causal-outputs/outputs-physionet-pfn-downsample/matching/LAT_CARDIAC_INJURY_STRAIN/matched_pairs.csv,/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-6/matching,csv,48839,4c5cd247c2c9e705afc95530d68d733eff6b986391fbab8851670c43114ead10,1013,16,headers=treated_row_idx|control_row_idx|treated_ts_id|control_ts_id|treated_outcome|control_outcome|pair_effect|hamming_distance|treated_ICUType_1|control_ICUType_1|treated_ICUType_2|control_ICUType_2|treated_ICUType_3|control_ICUType_3|treated_ICUType_4|control_ICUType_4; duplicate_headers=False; duplicate_rows=False; parse=OK,,,matching,/truenas/home/kenzikob/causal-irregular-time-series/src/matching_causal_effect.py,final-results/causal-outputs/outputs-physionet-pfn-downsample/run_summary.json,/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-6/logs/04_matching.log,/truenas/home/kenzikob/causal-irregular-time-series/configs/physionet-global-variables-6.csv,False,,,MISSING,True,PROVENANCE_PARTIAL,success,present,SHA256-4c5cd247c2c9,final-results/causal-outputs/outputs-physionet-forest-downsample/matching/LAT_CARDIAC_INJURY_STRAIN/matched_pairs.csv,EXCLUDED_DUPLICATE,EXECUTION_SUPPORTED,HASH_EQUIVALENT_COPY,True,Generated from immutable ignored archive; external producing paths are not locally available.
ART-01241,matching,Chapter 10,,causal,physionet,CausalPFN,outcome-downsampled,outputs-physionet-pfn-downsample,,archived_source,final-results/causal-outputs/outputs-physionet-pfn-downsample/matching/LAT_CARDIAC_INJURY_STRAIN/summary_results.txt,/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-6/matching,txt,900,9784c5bd09151f6a02c44481d24c1822fe173dda165598c4d4318d10e59e7240,,,text; parse=OK,,,matching,/truenas/home/kenzikob/causal-irregular-time-series/src/matching_causal_effect.py,final-results/causal-outputs/outputs-physionet-pfn-downsample/run_summary.json,/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-6/logs/04_matching.log,/truenas/home/kenzikob/causal-irregular-time-series/configs/physionet-global-variables-6.csv,False,,,MISSING,True,PROVENANCE_PARTIAL,success,present,SHA256-9784c5bd0915,final-results/causal-outputs/outputs-physionet-forest-downsample/matching/LAT_CARDIAC_INJURY_STRAIN/summary_results.txt,EXCLUDED_DUPLICATE,EXECUTION_SUPPORTED,HASH_EQUIVALENT_COPY,True,Generated from immutable ignored archive; external producing paths are not locally available.
ART-01242,matching,Chapter 10,,causal,physionet,CausalPFN,outcome-downsampled,outputs-physionet-pfn-downsample,,archived_source,final-results/causal-outputs/outputs-physionet-pfn-downsample/matching/LAT_COAG_HEME_DYSFUNCTION/confounder_analysis.txt,/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-6/matching,txt,407,e30a26db290baca871b88b5e8d09792adf229091b2d794312ab5d85779bfd664,,,text; parse=OK,,,matching,/truenas/home/kenzikob/causal-irregular-time-series/src/matching_causal_effect.py,final-results/causal-outputs/outputs-physionet-pfn-downsample/run_summary.json,/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-6/logs/04_matching.log,/truenas/home/kenzikob/causal-irregular-time-series/configs/physionet-global-variables-6.csv,False,,,MISSING,True,PROVENANCE_PARTIAL,success,present,SHA256-e30a26db290b,final-results/causal-outputs/outputs-physionet-forest-downsample/matching/LAT_COAG_HEME_DYSFUNCTION/confounder_analysis.txt,EXCLUDED_DUPLICATE,EXECUTION_SUPPORTED,HASH_EQUIVALENT_COPY,True,Generated from immutable ignored archive; external producing paths are not locally available.
ART-01243,matching,Chapter 10,,causal,physionet,CausalPFN,outcome-downsampled,outputs-physionet-pfn-downsample,,archived_source,final-results/causal-outputs/outputs-physionet-pfn-downsample/matching/LAT_COAG_HEME_DYSFUNCTION/matched_pairs.csv,/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-6/matching,csv,22215,cf347a3e690b931bbefcf00b54a144248d47800f55bd1dbcb5339e67735a8937,549,12,headers=treated_row_idx|control_row_idx|treated_ts_id|control_ts_id|treated_outcome|control_outcome|pair_effect|hamming_distance|treated_LAT_INFLAMMATION_SEPSIS_BURDEN|control_LAT_INFLAMMATION_SEPSIS_BURDEN|treated_LAT_SHOCK|control_LAT_SHOCK; duplicate_headers=False; duplicate_rows=False; parse=OK,,,matching,/truenas/home/kenzikob/causal-irregular-time-series/src/matching_causal_effect.py,final-results/causal-outputs/outputs-physionet-pfn-downsample/run_summary.json,/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-6/logs/04_matching.log,/truenas/home/kenzikob/causal-irregular-time-series/configs/physionet-global-variables-6.csv,False,,,MISSING,True,PROVENANCE_PARTIAL,success,present,SHA256-cf347a3e690b,final-results/causal-outputs/outputs-physionet-forest-downsample/matching/LAT_COAG_HEME_DYSFUNCTION/matched_pairs.csv,EXCLUDED_DUPLICATE,EXECUTION_SUPPORTED,HASH_EQUIVALENT_COPY,True,Generated from immutable ignored archive; external producing paths are not locally available.
ART-01244,matching,Chapter 10,,causal,physionet,CausalPFN,outcome-downsampled,outputs-physionet-pfn-downsample,,archived_source,final-results/causal-outputs/outputs-physionet-pfn-downsample/matching/LAT_COAG_HEME_DYSFUNCTION/summary_results.txt,/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-6/matching,txt,900,ca0fc33799e00b20b7155e3bfe6b208c6cef1f0a947eb7b030c307ab4f4ca929,,,text; parse=OK,,,matching,/truenas/home/kenzikob/causal-irregular-time-series/src/matching_causal_effect.py,final-results/causal-outputs/outputs-physionet-pfn-downsample/run_summary.json,/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-6/logs/04_matching.log,/truenas/home/kenzikob/causal-irregular-time-series/configs/physionet-global-variables-6.csv,False,,,MISSING,True,PROVENANCE_PARTIAL,success,present,SHA256-ca0fc33799e0,final-results/causal-outputs/outputs-physionet-forest-downsample/matching/LAT_COAG_HEME_DYSFUNCTION/summary_results.txt,EXCLUDED_DUPLICATE,EXECUTION_SUPPORTED,HASH_EQUIVALENT_COPY,True,Generated from immutable ignored archive; external producing paths are not locally available.
ART-01245,matching,Chapter 10,,causal,physionet,CausalPFN,outcome-downsampled,outputs-physionet-pfn-downsample,,archived_source,final-results/causal-outputs/outputs-physionet-pfn-downsample/matching/LAT_GLOBAL_SEVERITY/confounder_analysis.txt,/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-6/matching,txt,734,d8eb0f730c1f11056de7b3656ec868901ffa460709ff1986e5f428998c55e928,,,text; parse=OK,,,matching,/truenas/home/kenzikob/causal-irregular-time-series/src/matching_causal_effect.py,final-results/causal-outputs/outputs-physionet-pfn-downsample/run_summary.json,/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-6/logs/04_matching.log,/truenas/home/kenzikob/causal-irregular-time-series/configs/physionet-global-variables-6.csv,False,,,MISSING,True,PROVENANCE_PARTIAL,success,present,SHA256-d8eb0f730c1f,final-results/causal-outputs/outputs-physionet-forest-downsample/matching/LAT_GLOBAL_SEVERITY/confounder_analysis.txt,EXCLUDED_DUPLICATE,EXECUTION_SUPPORTED,HASH_EQUIVALENT_COPY,True,Generated from immutable ignored archive; external producing paths are not locally available.
ART-01246,matching,Chapter 10,,causal,physionet,CausalPFN,outcome-downsampled,outputs-physionet-pfn-downsample,,archived_source,final-results/causal-outputs/outputs-physionet-pfn-downsample/matching/LAT_GLOBAL_SEVERITY/matched_pairs.csv,/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-6/matching,csv,24384,41119e2fc0b9a0b5a4cc79798a6b096fd95440952ba0bf8a89de22a759aea220,353,26,headers=treated_row_idx|control_row_idx|treated_ts_id|control_ts_id|treated_outcome|control_outcome|pair_effect|hamming_distance|treated_Age|control_Age|treated_Gender|control_Gender|treated_ICUType_1|control_ICUType_1|treated_ICUType_2|control_ICUType_2|treated_ICUType_3|control_ICUType_3|treated_ICUType_4|control_ICUType_4|treated_LAT_CHRONIC_BASELINE_RISK|control_LAT_CHRONIC_BASELINE_RISK|treated_LAT_INFLAMMATION_SEPSIS_BURDEN|control_LAT_INFLAMMATION_SEPSIS_BURDEN|treated_Weight|control_Weight; duplicate_headers=False; duplicate_rows=False; parse=OK,,,matching,/truenas/home/kenzikob/causal-irregular-time-series/src/matching_causal_effect.py,final-results/causal-outputs/outputs-physionet-pfn-downsample/run_summary.json,/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-6/logs/04_matching.log,/truenas/home/kenzikob/causal-irregular-time-series/configs/physionet-global-variables-6.csv,False,,,MISSING,True,PROVENANCE_PARTIAL,success,present,SHA256-41119e2fc0b9,final-results/causal-outputs/outputs-physionet-forest-downsample/matching/LAT_GLOBAL_SEVERITY/matched_pairs.csv,EXCLUDED_DUPLICATE,EXECUTION_SUPPORTED,HASH_EQUIVALENT_COPY,True,Generated from immutable ignored archive; external producing paths are not locally available.
ART-01247,matching,Chapter 10,,causal,physionet,CausalPFN,outcome-downsampled,outputs-physionet-pfn-downsample,,archived_source,final-results/causal-outputs/outputs-physionet-pfn-downsample/matching/LAT_GLOBAL_SEVERITY/summary_results.txt,/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-6/matching,txt,1116,8fa0ce76bc28e665d419541de10d04024ebd09c5df683309da87b7347e2349a6,,,text; parse=OK,,,matching,/truenas/home/kenzikob/causal-irregular-time-series/src/matching_causal_effect.py,final-results/causal-outputs/outputs-physionet-pfn-downsample/run_summary.json,/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-6/logs/04_matching.log,/truenas/home/kenzikob/causal-irregular-time-series/configs/physionet-global-variables-6.csv,False,,,MISSING,True,PROVENANCE_PARTIAL,success,present,SHA256-8fa0ce76bc28,final-results/causal-outputs/outputs-physionet-forest-downsample/matching/LAT_GLOBAL_SEVERITY/summary_results.txt,EXCLUDED_DUPLICATE,EXECUTION_SUPPORTED,HASH_EQUIVALENT_COPY,True,Generated from immutable ignored archive; external producing paths are not locally available.
ART-01248,matching,Chapter 10,,causal,physionet,CausalPFN,outcome-downsampled,outputs-physionet-pfn-downsample,,archived_source,final-results/causal-outputs/outputs-physionet-pfn-downsample/matching/LAT_HEPATIC_DYSFUNCTION/confounder_analysis.txt,/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-6/matching,txt,642,f262fcd7c56ddfbbbcdcfdd01ee1e8f6cc1081aef31e4d774501aa70042f4810,,,text; parse=OK,,,matching,/truenas/home/kenzikob/causal-irregular-time-series/src/matching_causal_effect.py,final-results/causal-outputs/outputs-physionet-pfn-downsample/run_summary.json,/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-6/logs/04_matching.log,/truenas/home/kenzikob/causal-irregular-time-series/configs/physionet-global-variables-6.csv,False,,,MISSING,True,PROVENANCE_PARTIAL,success,present,SHA256-f262fcd7c56d,final-results/causal-outputs/outputs-physionet-forest-downsample/matching/LAT_HEPATIC_DYSFUNCTION/confounder_analysis.txt,EXCLUDED_DUPLICATE,EXECUTION_SUPPORTED,HASH_EQUIVALENT_COPY,True,Generated from immutable ignored archive; external producing paths are not locally available.
ART-01249,matching,Chapter 10,,causal,physionet,CausalPFN,outcome-downsampled,outputs-physionet-pfn-downsample,,archived_source,final-results/causal-outputs/outputs-physionet-pfn-downsample/matching/LAT_HEPATIC_DYSFUNCTION/matched_pairs.csv,/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-6/matching,csv,26406,87f34198854a82e9aa308a754c9476f5e0054695fc87b91c1e47b8f0d0a30c73,435,22,headers=treated_row_idx|control_row_idx|treated_ts_id|control_ts_id|treated_outcome|control_outcome|pair_effect|hamming_distance|treated_ICUType_1|control_ICUType_1|treated_ICUType_2|control_ICUType_2|treated_ICUType_3|control_ICUType_3|treated_ICUType_4|control_ICUType_4|treated_LAT_CARDIAC_INJURY_STRAIN|control_LAT_CARDIAC_INJURY_STRAIN|treated_LAT_INFLAMMATION_SEPSIS_BURDEN|control_LAT_INFLAMMATION_SEPSIS_BURDEN|treated_LAT_SHOCK|control_LAT_SHOCK; duplicate_headers=False; duplicate_rows=False; parse=OK,,,matching,/truenas/home/kenzikob/causal-irregular-time-series/src/matching_causal_effect.py,final-results/causal-outputs/outputs-physionet-pfn-downsample/run_summary.json,/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-6/logs/04_matching.log,/truenas/home/kenzikob/causal-irregular-time-series/configs/physionet-global-variables-6.csv,False,,,MISSING,True,PROVENANCE_PARTIAL,success,present,SHA256-87f34198854a,final-results/causal-outputs/outputs-physionet-forest-downsample/matching/LAT_HEPATIC_DYSFUNCTION/matched_pairs.csv,EXCLUDED_DUPLICATE,EXECUTION_SUPPORTED,HASH_EQUIVALENT_COPY,True,Generated from immutable ignored archive; external producing paths are not locally available.
ART-01250,matching,Chapter 10,,causal,physionet,CausalPFN,outcome-downsampled,outputs-physionet-pfn-downsample,,archived_source,final-results/causal-outputs/outputs-physionet-pfn-downsample/matching/LAT_HEPATIC_DYSFUNCTION/summary_results.txt,/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-6/matching,txt,896,d3ba003b1db04fa644dab60ddeeeb68ecc15be0689a8db0ea95ef90bde2c1343,,,text; parse=OK,,,matching,/truenas/home/kenzikob/causal-irregular-time-series/src/matching_causal_effect.py,final-results/causal-outputs/outputs-physionet-pfn-downsample/run_summary.json,/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-6/logs/04_matching.log,/truenas/home/kenzikob/causal-irregular-time-series/configs/physionet-global-variables-6.csv,False,,,MISSING,True,PROVENANCE_PARTIAL,success,present,SHA256-d3ba003b1db0,final-results/causal-outputs/outputs-physionet-forest-downsample/matching/LAT_HEPATIC_DYSFUNCTION/summary_results.txt,EXCLUDED_DUPLICATE,EXECUTION_SUPPORTED,HASH_EQUIVALENT_COPY,True,Generated from immutable ignored archive; external producing paths are not locally available.
ART-01251,matching,Chapter 10,,causal,physionet,CausalPFN,outcome-downsampled,outputs-physionet-pfn-downsample,,archived_source,final-results/causal-outputs/outputs-physionet-pfn-downsample/matching/LAT_INFLAMMATION_SEPSIS_BURDEN/summary_results.txt,/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-6/matching,txt,243,ddf4404e98e852a3416e5f3c21ad923b2703201240a0b91d74118b7774258643,,,text; parse=OK,,,matching,/truenas/home/kenzikob/causal-irregular-time-series/src/matching_causal_effect.py,final-results/causal-outputs/outputs-physionet-pfn-downsample/run_summary.json,/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-6/logs/04_matching.log,/truenas/home/kenzikob/causal-irregular-time-series/configs/physionet-global-variables-6.csv,False,,,MISSING,True,PROVENANCE_PARTIAL,success,present,SHA256-ddf4404e98e8,final-results/causal-outputs/outputs-physionet-forest-downsample/matching/LAT_INFLAMMATION_SEPSIS_BURDEN/summary_results.txt,EXCLUDED_DUPLICATE,EXECUTION_SUPPORTED,HASH_EQUIVALENT_COPY,True,Generated from immutable ignored archive; external producing paths are not locally available.
ART-01252,matching,Chapter 10,,causal,physionet,CausalPFN,outcome-downsampled,outputs-physionet-pfn-downsample,,archived_source,final-results/causal-outputs/outputs-physionet-pfn-downsample/matching/LAT_METABOLIC_DERANGEMENT/confounder_analysis.txt,/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-6/matching,txt,458,eb09596fa75c019586a32ffc4e642739457f6dc61bd6d0d1e010fe8c7ba2666b,,,text; parse=OK,,,matching,/truenas/home/kenzikob/causal-irregular-time-series/src/matching_causal_effect.py,final-results/causal-outputs/outputs-physionet-pfn-downsample/run_summary.json,/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-6/logs/04_matching.log,/truenas/home/kenzikob/causal-irregular-time-series/configs/physionet-global-variables-6.csv,False,,,MISSING,True,PROVENANCE_PARTIAL,success,present,SHA256-eb09596fa75c,final-results/causal-outputs/outputs-physionet-forest-downsample/matching/LAT_METABOLIC_DERANGEMENT/confounder_analysis.txt,EXCLUDED_DUPLICATE,EXECUTION_SUPPORTED,HASH_EQUIVALENT_COPY,True,Generated from immutable ignored archive; external producing paths are not locally available.
ART-01253,matching,Chapter 10,,causal,physionet,CausalPFN,outcome-downsampled,outputs-physionet-pfn-downsample,,archived_source,final-results/causal-outputs/outputs-physionet-pfn-downsample/matching/LAT_METABOLIC_DERANGEMENT/matched_pairs.csv,/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-6/matching,csv,35807,1d5f71de113bcdc2453cfa0f19d5b3368d1b3c5fcec4db8e6814079dd7f34764,806,14,headers=treated_row_idx|control_row_idx|treated_ts_id|control_ts_id|treated_outcome|control_outcome|pair_effect|hamming_distance|treated_LAT_RENAL_DYSFUNCTION|control_LAT_RENAL_DYSFUNCTION|treated_LAT_RESPIRATORY_FAILURE|control_LAT_RESPIRATORY_FAILURE|treated_LAT_SHOCK|control_LAT_SHOCK; duplicate_headers=False; duplicate_rows=False; parse=OK,,,matching,/truenas/home/kenzikob/causal-irregular-time-series/src/matching_causal_effect.py,final-results/causal-outputs/outputs-physionet-pfn-downsample/run_summary.json,/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-6/logs/04_matching.log,/truenas/home/kenzikob/causal-irregular-time-series/configs/physionet-global-variables-6.csv,False,,,MISSING,True,PROVENANCE_PARTIAL,success,present,SHA256-1d5f71de113b,final-results/causal-outputs/outputs-physionet-forest-downsample/matching/LAT_METABOLIC_DERANGEMENT/matched_pairs.csv,EXCLUDED_DUPLICATE,EXECUTION_SUPPORTED,HASH_EQUIVALENT_COPY,True,Generated from immutable ignored archive; external producing paths are not locally available.
