dataset,estimator,sampling_condition,run_name,treatment,permutation_type,num_trials,seed,original_statistic,permuted_mean,permuted_std,z_score,other_existing_fields,source_path,source_sha256,subprocess_status,warning_fields,row_validation_status,selection_status,admission_status,caveat_codes,notes
physionet,LinearDML,original,outputs-physionet-linear,LAT_NEUROLOGIC_DYSFUNCTION,treatment,10,42,,,,,"{""experiment_dir"": ""/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-3/permutations_test"", ""model_type"": ""LinearDML"", ""num_trials"": ""10"", ""permutation_target"": ""treatment"", ""permuted_mean_cate_mean"": ""0.0014369592307533169"", ""permuted_mean_cate_std"": ""0.006570168901216019"", ""permuted_mean_normalized_cate_mean"": ""0.010092807672593452"", ""permuted_mean_normalized_cate_std"": ""0.04614706505045681"", ""real_mean_cate"": ""0.0757275818465541"", ""real_mean_normalized_cate"": ""0.5318897730224139"", ""seed"": ""42"", ""snr_cate"": ""14.458208222248443"", ""snr_normalized_cate"": ""14.458208222248341"", ""treatment"": ""LAT_NEUROLOGIC_DYSFUNCTION"", ""warnings"": """", ""zscore_cate"": ""11.307262223053495"", ""zscore_normalized_cate"": ""11.30726222305345""}",final-results/causal-outputs/outputs-physionet-linear/permutations_test/treatment_permutation_results.csv,08eb909c2dd247a1d0954cb8675f4dc9f2321da2ef5c5a72c3bb03657d84e522,,,SOURCE_SCHEMA_VALIDATED,SUPPORTING_APPENDIX,PENDING_HUMAN_SELECTION,NO_NEW_PVALUES,Archived aggregate permutation row copied.
physionet,LinearDML,original,outputs-physionet-linear,LAT_INFLAMMATION_SEPSIS_BURDEN,treatment,10,42,,,,,"{""experiment_dir"": ""/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-3/permutations_test"", ""model_type"": ""LinearDML"", ""num_trials"": ""10"", ""permutation_target"": ""treatment"", ""permuted_mean_cate_mean"": ""0.00294527323149124"", ""permuted_mean_cate_std"": ""0.009520976974931414"", ""permuted_mean_normalized_cate_mean"": ""0.02068679168656382"", ""permuted_mean_normalized_cate_std"": ""0.0668727319513418"", ""real_mean_cate"": ""0.0708716848651207"", ""real_mean_normalized_cate"": ""0.4977832839428032"", ""seed"": ""42"", ""snr_cate"": ""8.511986980277468"", ""snr_normalized_cate"": ""8.511986980277426"", ""treatment"": ""LAT_INFLAMMATION_SEPSIS_BURDEN"", ""warnings"": """", ""zscore_cate"": ""7.134395116433813"", ""zscore_normalized_cate"": ""7.134395116433798""}",final-results/causal-outputs/outputs-physionet-linear/permutations_test/treatment_permutation_results.csv,08eb909c2dd247a1d0954cb8675f4dc9f2321da2ef5c5a72c3bb03657d84e522,,,SOURCE_SCHEMA_VALIDATED,SUPPORTING_APPENDIX,PENDING_HUMAN_SELECTION,NO_NEW_PVALUES,Archived aggregate permutation row copied.
physionet,LinearDML,original,outputs-physionet-linear,LAT_RESPIRATORY_FAILURE,treatment,10,42,,,,,"{""experiment_dir"": ""/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-3/permutations_test"", ""model_type"": ""LinearDML"", ""num_trials"": ""10"", ""permutation_target"": ""treatment"", ""permuted_mean_cate_mean"": ""0.0007957182082962901"", ""permuted_mean_cate_std"": ""0.004520263776553829"", ""permuted_mean_normalized_cate_mean"": ""0.00558890653682999"", ""permuted_mean_normalized_cate_std"": ""0.03174909346748243"", ""real_mean_cate"": ""0.0626600963520705"", ""real_mean_normalized_cate"": ""0.4401073375589631"", ""seed"": ""42"", ""snr_cate"": ""19.24086699248137"", ""snr_normalized_cate"": ""19.240866992481102"", ""treatment"": ""LAT_RESPIRATORY_FAILURE"", ""warnings"": """", ""zscore_cate"": ""13.686010640498182"", ""zscore_normalized_cate"": ""13.686010640498097""}",final-results/causal-outputs/outputs-physionet-linear/permutations_test/treatment_permutation_results.csv,08eb909c2dd247a1d0954cb8675f4dc9f2321da2ef5c5a72c3bb03657d84e522,,,SOURCE_SCHEMA_VALIDATED,SUPPORTING_APPENDIX,PENDING_HUMAN_SELECTION,NO_NEW_PVALUES,Archived aggregate permutation row copied.
physionet,LinearDML,original,outputs-physionet-linear,LAT_HEPATIC_DYSFUNCTION,treatment,10,42,,,,,"{""experiment_dir"": ""/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-3/permutations_test"", ""model_type"": ""LinearDML"", ""num_trials"": ""10"", ""permutation_target"": ""treatment"", ""permuted_mean_cate_mean"": ""0.00127312952159101"", ""permuted_mean_cate_std"": ""0.00574123043121534"", ""permuted_mean_normalized_cate_mean"": ""0.0089421127118428"", ""permuted_mean_normalized_cate_std"": ""0.04032482850325525"", ""real_mean_cate"": ""0.0601840393188084"", ""real_mean_normalized_cate"": ""0.4227161918060073"", ""seed"": ""42"", ""snr_cate"": ""12.814317690034162"", ""snr_normalized_cate"": ""12.81431769003407"", ""treatment"": ""LAT_HEPATIC_DYSFUNCTION"", ""warnings"": """", ""zscore_cate"": ""10.261025141390597"", ""zscore_normalized_cate"": ""10.261025141390553""}",final-results/causal-outputs/outputs-physionet-linear/permutations_test/treatment_permutation_results.csv,08eb909c2dd247a1d0954cb8675f4dc9f2321da2ef5c5a72c3bb03657d84e522,,,SOURCE_SCHEMA_VALIDATED,SUPPORTING_APPENDIX,PENDING_HUMAN_SELECTION,NO_NEW_PVALUES,Archived aggregate permutation row copied.
physionet,LinearDML,original,outputs-physionet-linear,LAT_COAG_HEME_DYSFUNCTION,treatment,10,42,,,,,"{""experiment_dir"": ""/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-3/permutations_test"", ""model_type"": ""LinearDML"", ""num_trials"": ""10"", ""permutation_target"": ""treatment"", ""permuted_mean_cate_mean"": ""0.0037903830240257398"", ""permuted_mean_cate_std"": ""0.007420131801652628"", ""permuted_mean_normalized_cate_mean"": ""0.02662261116962907"", ""permuted_mean_normalized_cate_std"": ""0.052116971432873256"", ""real_mean_cate"": ""0.0041356931322909"", ""real_mean_normalized_cate"": ""0.0290479746980678"", ""seed"": ""42"", ""snr_cate"": ""0.5291554001664572"", ""snr_normalized_cate"": ""0.5291554001664537"", ""treatment"": ""LAT_COAG_HEME_DYSFUNCTION"", ""warnings"": """", ""zscore_cate"": ""0.04653692380346287"", ""zscore_normalized_cate"": ""0.04653692380346011""}",final-results/causal-outputs/outputs-physionet-linear/permutations_test/treatment_permutation_results.csv,08eb909c2dd247a1d0954cb8675f4dc9f2321da2ef5c5a72c3bb03657d84e522,,,SOURCE_SCHEMA_VALIDATED,SUPPORTING_APPENDIX,PENDING_HUMAN_SELECTION,NO_NEW_PVALUES,Archived aggregate permutation row copied.
physionet,LinearDML,original,outputs-physionet-linear,LAT_SHOCK,treatment,10,42,,,,,"{""experiment_dir"": ""/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-3/permutations_test"", ""model_type"": ""LinearDML"", ""num_trials"": ""10"", ""permutation_target"": ""treatment"", ""permuted_mean_cate_mean"": ""0.0007122271567782102"", ""permuted_mean_cate_std"": ""0.008100450194871722"", ""permuted_mean_normalized_cate_mean"": ""0.005002488281307789"", ""permuted_mean_normalized_cate_std"": ""0.0568953413072144"", ""real_mean_cate"": ""-0.0269443946690959"", ""real_mean_normalized_cate"": ""-0.1892500409403198"", ""seed"": ""42"", ""snr_cate"": ""4.120770139013048"", ""snr_normalized_cate"": ""4.120770139013022"", ""treatment"": ""LAT_SHOCK"", ""warnings"": """", ""zscore_cate"": ""-3.414207995918933"", ""zscore_normalized_cate"": ""-3.4142079959189227""}",final-results/causal-outputs/outputs-physionet-linear/permutations_test/treatment_permutation_results.csv,08eb909c2dd247a1d0954cb8675f4dc9f2321da2ef5c5a72c3bb03657d84e522,,,SOURCE_SCHEMA_VALIDATED,SUPPORTING_APPENDIX,PENDING_HUMAN_SELECTION,NO_NEW_PVALUES,Archived aggregate permutation row copied.
physionet,LinearDML,original,outputs-physionet-linear,LAT_CARDIAC_INJURY_STRAIN,outcome,10,42,,,,,"{""experiment_dir"": ""/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-3/permutations_test"", ""model_type"": ""LinearDML"", ""num_trials"": ""10"", ""permutation_target"": ""outcome"", ""permuted_mean_cate_mean"": ""-0.0010959789568173491"", ""permuted_mean_cate_std"": ""0.010301081073069068"", ""permuted_mean_normalized_cate_mean"": ""-0.0075704940537008394"", ""permuted_mean_normalized_cate_std"": ""0.07264489978447254"", ""real_mean_cate"": ""0.1220331368254057"", ""real_mean_normalized_cate"": ""0.8571272958220282"", ""seed"": ""42"", ""snr_cate"": ""13.968998542540213"", ""snr_normalized_cate"": ""13.916918572933868"", ""treatment"": ""LAT_CARDIAC_INJURY_STRAIN"", ""warnings"": """", ""zscore_cate"": ""11.953028513107158"", ""zscore_normalized_cate"": ""11.903076367937306""}",final-results/causal-outputs/outputs-physionet-linear/permutations_test/outcome_permutation_results.csv,599841e85797fa37f358631cc90b2521ef2796315604f056997a687ec66d9089,,,SOURCE_SCHEMA_VALIDATED,SUPPORTING_APPENDIX,PENDING_HUMAN_SELECTION,NO_NEW_PVALUES,Archived aggregate permutation row copied.
physionet,LinearDML,original,outputs-physionet-linear,LAT_GLOBAL_SEVERITY,outcome,10,42,,,,,"{""experiment_dir"": ""/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-3/permutations_test"", ""model_type"": ""LinearDML"", ""num_trials"": ""10"", ""permutation_target"": ""outcome"", ""permuted_mean_cate_mean"": ""0.0021575818340690894"", ""permuted_mean_cate_std"": ""0.008764122019634408"", ""permuted_mean_normalized_cate_mean"": ""0.015128515307402935"", ""permuted_mean_normalized_cate_std"": ""0.06181500854093186"", ""real_mean_cate"": ""0.1067401761043562"", ""real_mean_normalized_cate"": ""0.7497137325150437"", ""seed"": ""42"", ""snr_cate"": ""14.433507191943256"", ""snr_normalized_cate"": ""14.37489127382733"", ""treatment"": ""LAT_GLOBAL_SEVERITY"", ""warnings"": """", ""zscore_cate"": ""11.93303722106892"", ""zscore_normalized_cate"": ""11.883606175047646""}",final-results/causal-outputs/outputs-physionet-linear/permutations_test/outcome_permutation_results.csv,599841e85797fa37f358631cc90b2521ef2796315604f056997a687ec66d9089,,,SOURCE_SCHEMA_VALIDATED,SUPPORTING_APPENDIX,PENDING_HUMAN_SELECTION,NO_NEW_PVALUES,Archived aggregate permutation row copied.
physionet,LinearDML,original,outputs-physionet-linear,LAT_RENAL_DYSFUNCTION,outcome,10,42,,,,,"{""experiment_dir"": ""/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-3/permutations_test"", ""model_type"": ""LinearDML"", ""num_trials"": ""10"", ""permutation_target"": ""outcome"", ""permuted_mean_cate_mean"": ""0.004909027777263629"", ""permuted_mean_cate_std"": ""0.010751089759270556"", ""permuted_mean_normalized_cate_mean"": ""0.03423400929407998"", ""permuted_mean_normalized_cate_std"": ""0.07533041255275522"", ""real_mean_cate"": ""0.0906219401807068"", ""real_mean_normalized_cate"": ""0.6365036624467398"", ""seed"": ""42"", ""snr_cate"": ""8.907629476206637"", ""snr_normalized_cate"": ""8.913049907745766"", ""treatment"": ""LAT_RENAL_DYSFUNCTION"", ""warnings"": """", ""zscore_cate"": ""7.972485982598535"", ""zscore_normalized_cate"": ""7.995039888184335""}",final-results/causal-outputs/outputs-physionet-linear/permutations_test/outcome_permutation_results.csv,599841e85797fa37f358631cc90b2521ef2796315604f056997a687ec66d9089,,,SOURCE_SCHEMA_VALIDATED,SUPPORTING_APPENDIX,PENDING_HUMAN_SELECTION,NO_NEW_PVALUES,Archived aggregate permutation row copied.
physionet,LinearDML,original,outputs-physionet-linear,LAT_METABOLIC_DERANGEMENT,outcome,10,42,,,,,"{""experiment_dir"": ""/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-3/permutations_test"", ""model_type"": ""LinearDML"", ""num_trials"": ""10"", ""permutation_target"": ""outcome"", ""permuted_mean_cate_mean"": ""0.0026020473728445097"", ""permuted_mean_cate_std"": ""0.011535431956968574"", ""permuted_mean_normalized_cate_mean"": ""0.01877516999576856"", ""permuted_mean_normalized_cate_std"": ""0.08092134931565224"", ""real_mean_cate"": ""0.0797382916546249"", ""real_mean_normalized_cate"": ""0.5600598991172384"", ""seed"": ""42"", ""snr_cate"": ""8.420016738070343"", ""snr_normalized_cate"": ""8.421999832749334"", ""treatment"": ""LAT_METABOLIC_DERANGEMENT"", ""warnings"": """", ""zscore_cate"": ""6.686896907677761"", ""zscore_normalized_cate"": ""6.689022534832741""}",final-results/causal-outputs/outputs-physionet-linear/permutations_test/outcome_permutation_results.csv,599841e85797fa37f358631cc90b2521ef2796315604f056997a687ec66d9089,,,SOURCE_SCHEMA_VALIDATED,SUPPORTING_APPENDIX,PENDING_HUMAN_SELECTION,NO_NEW_PVALUES,Archived aggregate permutation row copied.
physionet,LinearDML,original,outputs-physionet-linear,LAT_NEUROLOGIC_DYSFUNCTION,outcome,10,42,,,,,"{""experiment_dir"": ""/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-3/permutations_test"", ""model_type"": ""LinearDML"", ""num_trials"": ""10"", ""permutation_target"": ""outcome"", ""permuted_mean_cate_mean"": ""-0.0032035866276927697"", ""permuted_mean_cate_std"": ""0.00697027872830691"", ""permuted_mean_normalized_cate_mean"": ""-0.022692652683038862"", ""permuted_mean_normalized_cate_std"": ""0.0491165046157546"", ""real_mean_cate"": ""0.0757275818465541"", ""real_mean_normalized_cate"": ""0.5318897730224139"", ""seed"": ""42"", ""snr_cate"": ""12.147727302025725"", ""snr_normalized_cate"": ""12.093015029301247"", ""treatment"": ""LAT_NEUROLOGIC_DYSFUNCTION"", ""warnings"": """", ""zscore_cate"": ""11.323961573258256"", ""zscore_normalized_cate"": ""11.291162309778148""}",final-results/causal-outputs/outputs-physionet-linear/permutations_test/outcome_permutation_results.csv,599841e85797fa37f358631cc90b2521ef2796315604f056997a687ec66d9089,,,SOURCE_SCHEMA_VALIDATED,SUPPORTING_APPENDIX,PENDING_HUMAN_SELECTION,NO_NEW_PVALUES,Archived aggregate permutation row copied.
physionet,LinearDML,original,outputs-physionet-linear,LAT_INFLAMMATION_SEPSIS_BURDEN,outcome,10,42,,,,,"{""experiment_dir"": ""/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-3/permutations_test"", ""model_type"": ""LinearDML"", ""num_trials"": ""10"", ""permutation_target"": ""outcome"", ""permuted_mean_cate_mean"": ""-0.0013261338191647304"", ""permuted_mean_cate_std"": ""0.007215207254034981"", ""permuted_mean_normalized_cate_mean"": ""-0.009462161034659227"", ""permuted_mean_normalized_cate_std"": ""0.05090414967879409"", ""real_mean_cate"": ""0.0708716848651207"", ""real_mean_normalized_cate"": ""0.4977832839428032"", ""seed"": ""42"", ""snr_cate"": ""12.32249529544834"", ""snr_normalized_cate"": ""12.274074160609159"", ""treatment"": ""LAT_INFLAMMATION_SEPSIS_BURDEN"", ""warnings"": """", ""zscore_cate"": ""10.006340239763736"", ""zscore_normalized_cate"": ""9.964716986300495""}",final-results/causal-outputs/outputs-physionet-linear/permutations_test/outcome_permutation_results.csv,599841e85797fa37f358631cc90b2521ef2796315604f056997a687ec66d9089,,,SOURCE_SCHEMA_VALIDATED,SUPPORTING_APPENDIX,PENDING_HUMAN_SELECTION,NO_NEW_PVALUES,Archived aggregate permutation row copied.
physionet,LinearDML,original,outputs-physionet-linear,LAT_RESPIRATORY_FAILURE,outcome,10,42,,,,,"{""experiment_dir"": ""/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-3/permutations_test"", ""model_type"": ""LinearDML"", ""num_trials"": ""10"", ""permutation_target"": ""outcome"", ""permuted_mean_cate_mean"": ""-0.00292760648159924"", ""permuted_mean_cate_std"": ""0.007674563326495246"", ""permuted_mean_normalized_cate_mean"": ""-0.020814128492779038"", ""permuted_mean_normalized_cate_std"": ""0.053889881207408584"", ""real_mean_cate"": ""0.0626600963520705"", ""real_mean_normalized_cate"": ""0.4401073375589631"", ""seed"": ""42"", ""snr_cate"": ""8.553553483752037"", ""snr_normalized_cate"": ""8.531288437607829"", ""treatment"": ""LAT_RESPIRATORY_FAILURE"", ""warnings"": """", ""zscore_cate"": ""8.54611526980803"", ""zscore_normalized_cate"": ""8.553024347516585""}",final-results/causal-outputs/outputs-physionet-linear/permutations_test/outcome_permutation_results.csv,599841e85797fa37f358631cc90b2521ef2796315604f056997a687ec66d9089,,,SOURCE_SCHEMA_VALIDATED,SUPPORTING_APPENDIX,PENDING_HUMAN_SELECTION,NO_NEW_PVALUES,Archived aggregate permutation row copied.
physionet,LinearDML,original,outputs-physionet-linear,LAT_HEPATIC_DYSFUNCTION,outcome,10,42,,,,,"{""experiment_dir"": ""/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-3/permutations_test"", ""model_type"": ""LinearDML"", ""num_trials"": ""10"", ""permutation_target"": ""outcome"", ""permuted_mean_cate_mean"": ""0.00244048622931998"", ""permuted_mean_cate_std"": ""0.008546357148323845"", ""permuted_mean_normalized_cate_mean"": ""0.017244162682786737"", ""permuted_mean_normalized_cate_std"": ""0.06003954603621401"", ""real_mean_cate"": ""0.0601840393188084"", ""real_mean_normalized_cate"": ""0.4227161918060073"", ""seed"": ""42"", ""snr_cate"": ""9.047537137159932"", ""snr_normalized_cate"": ""9.04719236827949"", ""treatment"": ""LAT_HEPATIC_DYSFUNCTION"", ""warnings"": """", ""zscore_cate"": ""6.756510649781746"", ""zscore_normalized_cate"": ""6.753415971510715""}",final-results/causal-outputs/outputs-physionet-linear/permutations_test/outcome_permutation_results.csv,599841e85797fa37f358631cc90b2521ef2796315604f056997a687ec66d9089,,,SOURCE_SCHEMA_VALIDATED,SUPPORTING_APPENDIX,PENDING_HUMAN_SELECTION,NO_NEW_PVALUES,Archived aggregate permutation row copied.
physionet,LinearDML,original,outputs-physionet-linear,LAT_COAG_HEME_DYSFUNCTION,outcome,10,42,,,,,"{""experiment_dir"": ""/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-3/permutations_test"", ""model_type"": ""LinearDML"", ""num_trials"": ""10"", ""permutation_target"": ""outcome"", ""permuted_mean_cate_mean"": ""-0.0062017385717599"", ""permuted_mean_cate_std"": ""0.009908205229119461"", ""permuted_mean_normalized_cate_mean"": ""-0.043923535019384286"", ""permuted_mean_normalized_cate_std"": ""0.0701637865911876"", ""real_mean_cate"": ""0.0041356931322909"", ""real_mean_normalized_cate"": ""0.0290479746980678"", ""seed"": ""42"", ""snr_cate"": ""0.4894961208622299"", ""snr_normalized_cate"": ""0.48673935639812727"", ""treatment"": ""LAT_COAG_HEME_DYSFUNCTION"", ""warnings"": """", ""zscore_cate"": ""1.0433203052425555"", ""zscore_normalized_cate"": ""1.0400166989650061""}",final-results/causal-outputs/outputs-physionet-linear/permutations_test/outcome_permutation_results.csv,599841e85797fa37f358631cc90b2521ef2796315604f056997a687ec66d9089,,,SOURCE_SCHEMA_VALIDATED,SUPPORTING_APPENDIX,PENDING_HUMAN_SELECTION,NO_NEW_PVALUES,Archived aggregate permutation row copied.
physionet,LinearDML,original,outputs-physionet-linear,LAT_SHOCK,outcome,10,42,,,,,"{""experiment_dir"": ""/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-3/permutations_test"", ""model_type"": ""LinearDML"", ""num_trials"": ""10"", ""permutation_target"": ""outcome"", ""permuted_mean_cate_mean"": ""-0.0029909523944754704"", ""permuted_mean_cate_std"": ""0.010145821306136971"", ""permuted_mean_normalized_cate_mean"": ""-0.020567618175931245"", ""permuted_mean_normalized_cate_std"": ""0.07126331783119978"", ""real_mean_cate"": ""-0.0269443946690959"", ""real_mean_normalized_cate"": ""-0.1892500409403198"", ""seed"": ""42"", ""snr_cate"": ""3.313958769363987"", ""snr_normalized_cate"": ""3.321725728592579"", ""treatment"": ""LAT_SHOCK"", ""warnings"": """", ""zscore_cate"": ""-2.360917027006138"", ""zscore_normalized_cate"": ""-2.3670301621928935""}",final-results/causal-outputs/outputs-physionet-linear/permutations_test/outcome_permutation_results.csv,599841e85797fa37f358631cc90b2521ef2796315604f056997a687ec66d9089,,,SOURCE_SCHEMA_VALIDATED,SUPPORTING_APPENDIX,PENDING_HUMAN_SELECTION,NO_NEW_PVALUES,Archived aggregate permutation row copied.
physionet,LinearDML,outcome-downsampled,outputs-physionet-linear-downsample,LAT_CARDIAC_INJURY_STRAIN,treatment,10,42,,,,,"{""experiment_dir"": ""/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-4/permutations_test"", ""model_type"": ""LinearDML"", ""num_trials"": ""10"", ""permutation_target"": ""treatment"", ""permuted_mean_cate_mean"": ""0.00304112254871968"", ""permuted_mean_cate_std"": ""0.017463943665923763"", ""permuted_mean_normalized_cate_mean"": ""0.00608224509743938"", ""permuted_mean_normalized_cate_std"": ""0.03492788733184759"", ""real_mean_cate"": ""0.2439404542553772"", ""real_mean_normalized_cate"": ""0.4878809085107544"", ""seed"": ""42"", ""snr_cate"": ""15.939209995109804"", ""snr_normalized_cate"": ""15.939209995109772"", ""treatment"": ""LAT_CARDIAC_INJURY_STRAIN"", ""warnings"": """", ""zscore_cate"": ""13.794096929933897"", ""zscore_normalized_cate"": ""13.794096929933872""}",final-results/causal-outputs/outputs-physionet-linear-downsample/permutations_test/treatment_permutation_results.csv,a0e08e891c35d297bec13288dc5e86d324225cd659405e701c3124a82b795391,,,SOURCE_SCHEMA_VALIDATED,ROBUSTNESS_APPENDIX,PENDING_HUMAN_SELECTION,NO_NEW_PVALUES,Archived aggregate permutation row copied.
physionet,LinearDML,outcome-downsampled,outputs-physionet-linear-downsample,LAT_GLOBAL_SEVERITY,treatment,10,42,,,,,"{""experiment_dir"": ""/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-4/permutations_test"", ""model_type"": ""LinearDML"", ""num_trials"": ""10"", ""permutation_target"": ""treatment"", ""permuted_mean_cate_mean"": ""0.004142046940405401"", ""permuted_mean_cate_std"": ""0.013479158207020305"", ""permuted_mean_normalized_cate_mean"": ""0.00828409388081083"", ""permuted_mean_normalized_cate_std"": ""0.026958316414040662"", ""real_mean_cate"": ""0.2064303904385001"", ""real_mean_normalized_cate"": ""0.4128607808770003"", ""seed"": ""42"", ""snr_cate"": ""16.527066596654095"", ""snr_normalized_cate"": ""16.527066596654063"", ""treatment"": ""LAT_GLOBAL_SEVERITY"", ""warnings"": """", ""zscore_cate"": ""15.007490853007239"", ""zscore_normalized_cate"": ""15.007490853007214""}",final-results/causal-outputs/outputs-physionet-linear-downsample/permutations_test/treatment_permutation_results.csv,a0e08e891c35d297bec13288dc5e86d324225cd659405e701c3124a82b795391,,,SOURCE_SCHEMA_VALIDATED,ROBUSTNESS_APPENDIX,PENDING_HUMAN_SELECTION,NO_NEW_PVALUES,Archived aggregate permutation row copied.
physionet,LinearDML,outcome-downsampled,outputs-physionet-linear-downsample,LAT_METABOLIC_DERANGEMENT,treatment,10,42,,,,,"{""experiment_dir"": ""/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-4/permutations_test"", ""model_type"": ""LinearDML"", ""num_trials"": ""10"", ""permutation_target"": ""treatment"", ""permuted_mean_cate_mean"": ""0.0065438505388126"", ""permuted_mean_cate_std"": ""0.02673624887636662"", ""permuted_mean_normalized_cate_mean"": ""0.013087701077625202"", ""permuted_mean_normalized_cate_std"": ""0.05347249775273326"", ""real_mean_cate"": ""0.1923116780973786"", ""real_mean_normalized_cate"": ""0.3846233561947573"", ""seed"": ""42"", ""snr_cate"": ""11.889301587994769"", ""snr_normalized_cate"": ""11.889301587994753"", ""treatment"": ""LAT_METABOLIC_DERANGEMENT"", ""warnings"": """", ""zscore_cate"": ""6.94816346218166"", ""zscore_normalized_cate"": ""6.948163462181659""}",final-results/causal-outputs/outputs-physionet-linear-downsample/permutations_test/treatment_permutation_results.csv,a0e08e891c35d297bec13288dc5e86d324225cd659405e701c3124a82b795391,,,SOURCE_SCHEMA_VALIDATED,ROBUSTNESS_APPENDIX,PENDING_HUMAN_SELECTION,NO_NEW_PVALUES,Archived aggregate permutation row copied.
physionet,LinearDML,outcome-downsampled,outputs-physionet-linear-downsample,LAT_RENAL_DYSFUNCTION,treatment,10,42,,,,,"{""experiment_dir"": ""/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-4/permutations_test"", ""model_type"": ""LinearDML"", ""num_trials"": ""10"", ""permutation_target"": ""treatment"", ""permuted_mean_cate_mean"": ""0.005871440872571599"", ""permuted_mean_cate_std"": ""0.018229024887185093"", ""permuted_mean_normalized_cate_mean"": ""0.01174288174514319"", ""permuted_mean_normalized_cate_std"": ""0.03645804977437023"", ""real_mean_cate"": ""0.1920888135334422"", ""real_mean_normalized_cate"": ""0.3841776270668844"", ""seed"": ""42"", ""snr_cate"": ""12.176385109314682"", ""snr_normalized_cate"": ""12.176385109314669"", ""treatment"": ""LAT_RENAL_DYSFUNCTION"", ""warnings"": """", ""zscore_cate"": ""10.215432466263207"", ""zscore_normalized_cate"": ""10.215432466263197""}",final-results/causal-outputs/outputs-physionet-linear-downsample/permutations_test/treatment_permutation_results.csv,a0e08e891c35d297bec13288dc5e86d324225cd659405e701c3124a82b795391,,,SOURCE_SCHEMA_VALIDATED,ROBUSTNESS_APPENDIX,PENDING_HUMAN_SELECTION,NO_NEW_PVALUES,Archived aggregate permutation row copied.
physionet,LinearDML,outcome-downsampled,outputs-physionet-linear-downsample,LAT_HEPATIC_DYSFUNCTION,treatment,10,42,,,,,"{""experiment_dir"": ""/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-4/permutations_test"", ""model_type"": ""LinearDML"", ""num_trials"": ""10"", ""permutation_target"": ""treatment"", ""permuted_mean_cate_mean"": ""-0.010540668662438602"", ""permuted_mean_cate_std"": ""0.020686232171884984"", ""permuted_mean_normalized_cate_mean"": ""-0.021081337324877172"", ""permuted_mean_normalized_cate_std"": ""0.04137246434377004"", ""real_mean_cate"": ""0.1471138149168687"", ""real_mean_normalized_cate"": ""0.2942276298337374"", ""seed"": ""42"", ""snr_cate"": ""7.422442418188102"", ""snr_normalized_cate"": ""7.422442418188091"", ""treatment"": ""LAT_HEPATIC_DYSFUNCTION"", ""warnings"": """", ""zscore_cate"": ""7.621227600528347"", ""zscore_normalized_cate"": ""7.621227600528334""}",final-results/causal-outputs/outputs-physionet-linear-downsample/permutations_test/treatment_permutation_results.csv,a0e08e891c35d297bec13288dc5e86d324225cd659405e701c3124a82b795391,,,SOURCE_SCHEMA_VALIDATED,ROBUSTNESS_APPENDIX,PENDING_HUMAN_SELECTION,NO_NEW_PVALUES,Archived aggregate permutation row copied.
